Species	gene	total_score	count	average_score
Drosophila_yakuba	rna-XM_039373738.2	105	2	52.5
Drosophila_yakuba	rna-XM_002101801.3	82	2	41
Drosophila_yakuba	rna-XM_002101621.2	268	2	134
Drosophila_yakuba	rna-XM_039372192.2	134	2	67
Drosophila_yakuba	rna-XM_002099600.4	136	2	68
Drosophila_yakuba	rna-XM_039377079.2	36	1	36
Drosophila_yakuba	rna-XM_002099911.3	70	2	35
Drosophila_yakuba	rna-XM_039374995.2	129	2	64.5
Drosophila_yakuba	rna-XM_002099994.3	24	2	12
Drosophila_yakuba	rna-XM_002101789.3	109	2	54.5
Drosophila_yakuba	rna-XM_039370072.2	78	1	78
Drosophila_yakuba	rna-XM_002101326.4	26	2	13
Drosophila_yakuba	rna-XM_002100248.4	263	2	131.5
Drosophila_yakuba	rna-XM_039373536.2	332	2	166
Drosophila_yakuba	rna-XM_002099931.4	55	2	27.5
Drosophila_yakuba	rna-XM_015190956.3	305	2	152.5
Drosophila_yakuba	rna-XM_039377633.1	332	2	166
Drosophila_yakuba	rna-XM_015191053.2	170	2	85
Drosophila_yakuba	rna-XM_015189821.3	4	1	4
Drosophila_yakuba	rna-XM_002100766.4	328	2	164
Drosophila_yakuba	rna-XM_015191330.3	81	2	40.5
Drosophila_yakuba	rna-XM_039377636.1	332	2	166
Drosophila_yakuba	rna-XM_039377106.1	49	2	24.5
Drosophila_yakuba	rna-XM_002101913.4	135	2	67.5
Drosophila_yakuba	rna-XM_015190002.3	77	1	77
Drosophila_yakuba	rna-XM_015191240.3	8	1	8
Drosophila_yakuba	rna-XM_015190420.2	333	2	166.5
Drosophila_yakuba	rna-XM_002100437.4	14	1	14
Drosophila_yakuba	rna-XM_002100568.4	248	1	248
Drosophila_yakuba	rna-XM_039375863.2	26	1	26
Drosophila_yakuba	rna-XM_002101064.4	124	2	62
Drosophila_yakuba	rna-XM_002100674.3	324	2	162
Drosophila_yakuba	rna-XM_002101322.3	20	2	10
Drosophila_yakuba	rna-XM_002101969.3	92	2	46
Drosophila_yakuba	rna-XM_002101335.4	44	2	22
Drosophila_yakuba	rna-XM_002101087.4	168	2	84
Drosophila_yakuba	rna-XM_002100727.4	328	2	164
Drosophila_yakuba	rna-XM_002100391.4	130	2	65
Drosophila_yakuba	rna-XM_039372723.2	22	1	22
Drosophila_yakuba	rna-XM_002101537.4	329	2	164.5
Drosophila_yakuba	rna-XM_002101468.4	244	2	122
Drosophila_yakuba	rna-XM_002099813.3	194	2	97
Drosophila_yakuba	rna-XM_015189927.2	182	2	91
Drosophila_yakuba	rna-XM_002100678.4	324	2	162
Drosophila_yakuba	rna-XM_002101661.3	200	2	100
Drosophila_yakuba	rna-XM_039375809.2	332	2	166
Drosophila_yakuba	rna-XM_002099860.4	174	2	87
Drosophila_yakuba	rna-XM_002100308.4	137	2	68.5
Drosophila_yakuba	rna-XM_039370802.1	218	2	109
Drosophila_yakuba	rna-XM_039370223.2	27	1	27
Drosophila_yakuba	rna-XM_039372956.2	20	2	10
Drosophila_yakuba	rna-XM_002100700.4	325	2	162.5
Drosophila_yakuba	rna-XM_015190645.3	28	1	28
Drosophila_yakuba	rna-XM_002100649.4	333	2	166.5
Drosophila_yakuba	rna-XM_002100842.3	215	2	107.5
Drosophila_yakuba	rna-XM_002100957.4	96	2	48
Drosophila_yakuba	rna-XM_039370775.2	218	2	109
Drosophila_yakuba	rna-XM_002099812.4	194	2	97
Drosophila_yakuba	rna-XM_002099666.4	108	2	54
Drosophila_yakuba	rna-XM_002100029.3	44	2	22
Drosophila_yakuba	rna-XM_015190032.3	32	2	16
Drosophila_yakuba	rna-XM_002101811.4	57	2	28.5
Drosophila_yakuba	rna-XM_039376824.1	30	1	30
Drosophila_yakuba	rna-XM_002101305.4	12	2	6
Drosophila_yakuba	rna-XM_039377746.1	314	2	157
Drosophila_yakuba	rna-XM_002100244.3	270	2	135
Drosophila_yakuba	rna-XM_039377096.1	53	2	26.5
Drosophila_yakuba	rna-XM_002099901.4	99	2	49.5
Drosophila_yakuba	rna-XM_002101384.4	97	2	48.5
Drosophila_yakuba	rna-XM_002100843.4	213	2	106.5
Drosophila_yakuba	rna-XM_039377603.1	251	2	125.5
Drosophila_yakuba	rna-XM_002101367.4	66	2	33
Drosophila_yakuba	rna-XM_002100465.4	142	2	71
Drosophila_yakuba	rna-XM_039377657.2	114	1	114
Drosophila_yakuba	rna-XM_015190469.3	222	1	222
Drosophila_yakuba	rna-XM_015190851.3	2	2	1
Drosophila_yakuba	rna-XM_002101675.4	172	2	86
Drosophila_yakuba	rna-XM_002100334.3	132	2	66
Drosophila_yakuba	rna-XM_002100174.3	327	2	163.5
Drosophila_yakuba	rna-XM_002099836.4	175	2	87.5
Drosophila_yakuba	rna-XM_015190013.3	55	2	27.5
Drosophila_yakuba	rna-XM_002100846.4	207	2	103.5
Drosophila_yakuba	rna-XM_039370119.1	328	2	164
Drosophila_yakuba	rna-XM_002101759.2	163	2	81.5
Drosophila_yakuba	rna-XM_002101296.3	11	1	11
Drosophila_yakuba	rna-XM_002101517.3	328	2	164
Drosophila_yakuba	rna-XM_039373913.2	1	1	1
Drosophila_yakuba	rna-XM_002099684.4	138	2	69
Drosophila_yakuba	rna-XM_002101785.3	116	2	58
Drosophila_yakuba	rna-XM_015190270.3	130	2	65
Drosophila_yakuba	rna-XM_002101310.3	4	1	4
Drosophila_yakuba	rna-XM_002101525.4	329	2	164.5
Drosophila_yakuba	rna-XM_002100145.4	261	2	130.5
Drosophila_yakuba	rna-XM_002099745.4	190	2	95
Drosophila_yakuba	rna-XM_002101057.4	119	2	59.5
Drosophila_yakuba	rna-XM_002100006.3	36	2	18
Drosophila_yakuba	rna-XM_002100541.3	255	2	127.5
Drosophila_yakuba	rna-XM_002100582.4	332	2	166
Drosophila_yakuba	rna-XM_002101366.4	64	2	32
Drosophila_yakuba	rna-XM_015190436.2	325	2	162.5
Drosophila_yakuba	rna-XM_039377656.2	49	2	24.5
Drosophila_yakuba	rna-XM_002100696.3	325	2	162.5
Drosophila_yakuba	rna-XM_002100847.4	205	2	102.5
Drosophila_yakuba	rna-XM_002086822.4	328	2	164
Drosophila_yakuba	rna-XM_002101363.4	56	2	28
Drosophila_yakuba	rna-XM_002099605.4	153	2	76.5
Drosophila_yakuba	rna-XM_015191083.2	148	2	74
Drosophila_yakuba	rna-XM_039377653.2	128	2	64
Drosophila_yakuba	rna-XM_039371807.2	96	2	48
Drosophila_yakuba	rna-XM_015190705.2	130	2	65
Drosophila_yakuba	rna-XM_002101516.3	327	2	163.5
Drosophila_yakuba	rna-XM_002100726.4	328	2	164
Drosophila_yakuba	rna-XM_002100389.3	130	2	65
Drosophila_yakuba	rna-XM_015191087.3	140	2	70
Drosophila_yakuba	rna-XM_002101965.3	98	2	49
Drosophila_yakuba	rna-XM_039376820.2	96	2	48
Drosophila_yakuba	rna-XM_039371792.2	43	2	21.5
Drosophila_yakuba	rna-XM_002101278.4	33	2	16.5
Drosophila_yakuba	rna-XM_002100586.3	332	2	166
Drosophila_yakuba	rna-XM_002101536.4	329	2	164.5
Drosophila_yakuba	rna-XM_039373359.1	123	2	61.5
Drosophila_yakuba	rna-XM_039377574.2	294	2	147
Drosophila_yakuba	rna-XM_039370227.2	141	2	70.5
Drosophila_yakuba	rna-XM_002101024.4	29	2	14.5
Drosophila_yakuba	rna-XM_002100953.4	96	2	48
Drosophila_yakuba	rna-XM_015191041.2	198	2	99
Drosophila_yakuba	rna-XM_039377461.2	242	2	121
Drosophila_yakuba	rna-XM_002101330.4	34	2	17
Drosophila_yakuba	rna-XM_002101750.3	169	2	84.5
Drosophila_yakuba	rna-XM_039377478.1	189	2	94.5
Drosophila_yakuba	rna-XM_002100788.3	255	2	127.5
Drosophila_yakuba	rna-XM_002101512.4	325	2	162.5
Drosophila_yakuba	rna-XM_002101738.4	169	2	84.5
Drosophila_yakuba	rna-XM_002100956.4	96	2	48
Drosophila_yakuba	rna-XM_002100692.4	324	2	162
Drosophila_yakuba	rna-XM_015191245.3	10	2	5
Drosophila_yakuba	rna-XM_039371772.1	192	2	96
Drosophila_yakuba	rna-XM_015191018.3	298	2	149
Drosophila_yakuba	rna-XM_002099799.3	196	2	98
Drosophila_yakuba	rna-XM_002099888.3	128	2	64
Drosophila_yakuba	rna-XM_002101984.3	76	2	38
Drosophila_yakuba	rna-XM_002101870.4	64	2	32
Drosophila_yakuba	rna-XM_015191085.3	130	2	65
Drosophila_yakuba	rna-XM_002100039.3	59	2	29.5
Drosophila_yakuba	rna-XM_002101848.4	25	1	25
Drosophila_yakuba	rna-XM_002085970.4	8	1	8
Drosophila_yakuba	rna-XM_015189936.3	175	2	87.5
Drosophila_yakuba	rna-XM_015191004.3	229	1	229
Drosophila_yakuba	rna-XM_039377498.2	234	2	117
Drosophila_yakuba	rna-XM_002099671.3	118	2	59
Drosophila_yakuba	rna-XM_015190904.2	169	2	84.5
Drosophila_yakuba	rna-XM_002101879.4	86	2	43
Drosophila_yakuba	rna-XM_002101080.4	154	2	77
Drosophila_yakuba	rna-XM_002100651.4	333	2	166.5
Drosophila_yakuba	rna-XM_002100058.4	99	2	49.5
Drosophila_yakuba	rna-XM_039374808.2	269	2	134.5
Drosophila_yakuba	rna-XM_002099826.4	176	2	88
Drosophila_yakuba	rna-XM_015190427.2	324	2	162
Drosophila_yakuba	rna-XM_039370225.2	23	1	23
Drosophila_yakuba	rna-XM_002100462.3	142	2	71
Drosophila_yakuba	rna-XM_002100030.3	46	2	23
Drosophila_yakuba	rna-XM_002101672.3	177	2	88.5
Drosophila_yakuba	rna-XM_002100430.4	128	2	64
Drosophila_yakuba	rna-XM_039377095.1	1	2	0.5
Drosophila_yakuba	rna-XM_015190423.3	324	2	162
Drosophila_yakuba	rna-XM_002101455.3	229	2	114.5
Drosophila_yakuba	rna-XM_039377745.1	225	1	225
Drosophila_yakuba	rna-XM_039372930.1	194	2	97
Drosophila_yakuba	rna-XM_015189969.3	150	2	75
Drosophila_yakuba	rna-XM_002100908.3	96	2	48
Drosophila_yakuba	rna-XM_039377135.1	81	2	40.5
Drosophila_yakuba	rna-XM_002099665.4	106	2	53
Drosophila_yakuba	rna-XM_002101303.4	14	2	7
Drosophila_yakuba	rna-XM_002100410.3	129	2	64.5
Drosophila_yakuba	rna-XM_002101509.4	325	2	162.5
Drosophila_yakuba	rna-XM_015190681.3	63	2	31.5
Drosophila_yakuba	rna-XM_002100463.4	142	2	71
Drosophila_yakuba	rna-XM_002101673.4	175	2	87.5
Drosophila_yakuba	rna-XM_015190950.2	297	2	148.5
Drosophila_yakuba	rna-XM_039374346.2	17	1	17
Drosophila_yakuba	rna-XM_039373004.2	192	2	96
Drosophila_yakuba	rna-XM_039371074.2	204	1	204
Drosophila_yakuba	rna-XM_043207128.1	1	1	1
Drosophila_yakuba	rna-XM_039371637.2	96	2	48
Drosophila_yakuba	rna-XM_039374549.2	90	2	45
Drosophila_yakuba	rna-XM_002099579.4	83	2	41.5
Drosophila_yakuba	rna-XM_002100405.4	129	2	64.5
Drosophila_yakuba	rna-XM_015190151.3	216	1	216
Drosophila_yakuba	rna-XM_015190643.2	77	2	38.5
Drosophila_yakuba	rna-XM_002100736.4	328	2	164
Drosophila_yakuba	rna-XM_002100143.4	257	2	128.5
Drosophila_yakuba	rna-XM_002101329.4	32	2	16
Drosophila_yakuba	rna-XM_002101930.3	151	2	75.5
Drosophila_yakuba	rna-XM_015190400.3	332	2	166
Drosophila_yakuba	rna-XM_039370264.1	19	1	19
Drosophila_yakuba	rna-XM_002101515.3	327	2	163.5
Drosophila_yakuba	rna-XM_015190514.2	321	2	160.5
Drosophila_yakuba	rna-XM_002101194.4	177	2	88.5
Drosophila_yakuba	rna-XM_002101111.4	225	2	112.5
Drosophila_yakuba	rna-XM_002101728.4	170	2	85
Drosophila_yakuba	rna-XM_039371633.2	192	2	96
Drosophila_yakuba	rna-XM_002100484.4	183	2	91.5
Drosophila_yakuba	rna-XM_039377655.2	75	1	75
Drosophila_yakuba	rna-XM_002101677.4	172	2	86
Drosophila_yakuba	rna-XM_002099603.4	146	2	73
Drosophila_yakuba	rna-XM_002100712.4	326	2	163
Drosophila_yakuba	rna-XM_002101434.3	201	2	100.5
Drosophila_yakuba	rna-XM_002101034.4	45	2	22.5
Drosophila_yakuba	rna-XM_002100276.4	205	2	102.5
Drosophila_yakuba	rna-XM_015190211.3	265	2	132.5
Drosophila_yakuba	rna-XM_002099781.4	194	2	97
Drosophila_yakuba	rna-XM_039373771.1	113	2	56.5
Drosophila_yakuba	rna-XM_002099800.4	194	2	97
Drosophila_yakuba	rna-XM_039375869.2	31	1	31
Drosophila_yakuba	rna-XM_039377472.2	63	1	63
Drosophila_yakuba	rna-XM_002101131.3	261	2	130.5
Drosophila_yakuba	rna-XM_002101414.4	157	2	78.5
Drosophila_yakuba	rna-XM_002101919.4	149	2	74.5
Drosophila_yakuba	rna-XM_015190729.3	185	2	92.5
Drosophila_yakuba	rna-XM_015189872.3	188	2	94
Drosophila_yakuba	rna-XM_002100955.4	96	2	48
Drosophila_yakuba	rna-XM_039375825.2	170	2	85
Drosophila_yakuba	rna-XM_002100716.3	326	2	163
Drosophila_yakuba	rna-XM_002101008.3	19	2	9.5
Drosophila_yakuba	rna-XM_015190765.3	256	2	128
Drosophila_yakuba	rna-XM_002101910.4	129	2	64.5
Drosophila_yakuba	rna-XM_002101382.3	73	1	73
Drosophila_yakuba	rna-XM_002101151.3	266	2	133
Drosophila_yakuba	rna-XM_002101427.3	187	2	93.5
Drosophila_yakuba	rna-XM_002101027.4	6	1	6
Drosophila_yakuba	rna-XM_039377577.2	231	1	231
Drosophila_yakuba	rna-XM_039377792.2	68	1	68
Drosophila_yakuba	rna-XM_002100325.3	132	2	66
Drosophila_yakuba	rna-XM_002100752.3	328	2	164
Drosophila_yakuba	rna-XM_002100510.4	205	2	102.5
Drosophila_yakuba	rna-XM_002101009.4	8	1	8
Drosophila_yakuba	rna-XM_002100768.3	328	2	164
Drosophila_yakuba	rna-XM_002101690.4	170	2	85
Drosophila_yakuba	rna-XM_015190783.3	234	2	117
Drosophila_yakuba	rna-XM_039374815.2	157	1	157
Drosophila_yakuba	rna-XM_039377623.2	62	2	31
Drosophila_yakuba	rna-XM_002100935.4	96	2	48
Drosophila_yakuba	rna-XM_002100369.3	131	2	65.5
Drosophila_yakuba	rna-XM_002100313.4	132	2	66
Drosophila_yakuba	rna-XM_015190515.3	271	1	271
Drosophila_yakuba	rna-XM_002100242.4	274	2	137
Drosophila_yakuba	rna-XM_002101699.4	170	2	85
Drosophila_yakuba	rna-XM_015190741.3	197	2	98.5
Drosophila_yakuba	rna-XM_015191419.2	1	2	0.5
Drosophila_yakuba	rna-XM_002100176.3	327	2	163.5
Drosophila_yakuba	rna-XM_039377865.2	328	2	164
Drosophila_yakuba	rna-XM_015189953.2	174	2	87
Drosophila_yakuba	rna-XM_002100584.2	332	2	166
Drosophila_yakuba	rna-XM_039373307.1	53	2	26.5
Drosophila_yakuba	rna-XM_002101383.4	95	2	47.5
Drosophila_yakuba	rna-XM_002100844.4	211	2	105.5
Drosophila_yakuba	rna-XM_002100756.4	328	2	164
Drosophila_yakuba	rna-XM_015191063.2	125	1	125
Drosophila_yakuba	rna-XM_002101707.3	171	2	85.5
Drosophila_yakuba	rna-XM_002100243.3	272	2	136
Drosophila_yakuba	rna-XM_015191410.2	1	2	0.5
Drosophila_yakuba	rna-XM_015190008.3	56	1	56
Drosophila_yakuba	rna-XM_002101765.3	152	2	76
Drosophila_yakuba	rna-XM_002099687.4	149	2	74.5
Drosophila_yakuba	rna-XM_039375856.2	21	1	21
Drosophila_yakuba	rna-XM_039376478.1	24	1	24
Drosophila_yakuba	rna-XM_002099664.4	102	2	51
Drosophila_yakuba	rna-XM_002100246.3	67	1	67
Drosophila_yakuba	rna-XM_002100562.4	293	2	146.5
Drosophila_yakuba	rna-XM_039377094.1	62	2	31
Drosophila_yakuba	rna-XM_039377011.1	113	2	56.5
Drosophila_yakuba	rna-XM_002100558.4	283	2	141.5
Drosophila_yakuba	rna-XM_002101896.4	112	2	56
Drosophila_yakuba	rna-XM_039377744.1	317	2	158.5
Drosophila_yakuba	rna-XM_015189881.2	129	1	129
Drosophila_yakuba	rna-XM_015190434.2	325	2	162.5
Drosophila_yakuba	rna-XM_002100085.3	144	2	72
Drosophila_yakuba	rna-XM_039371961.1	178	2	89
Drosophila_yakuba	rna-XM_002101387.4	103	2	51.5
Drosophila_yakuba	rna-XM_002101364.4	58	2	29
Drosophila_yakuba	rna-XM_002100900.4	107	2	53.5
Drosophila_yakuba	rna-XM_002101591.3	300	2	150
Drosophila_yakuba	rna-XM_002100757.4	328	2	164
Drosophila_yakuba	rna-XM_002100875.3	154	2	77
Drosophila_yakuba	rna-XM_015190480.3	328	2	164
Drosophila_yakuba	rna-XM_039377163.2	81	2	40.5
Drosophila_yakuba	rna-XM_015190786.2	229	2	114.5
Drosophila_yakuba	rna-XM_002099686.4	147	2	73.5
Drosophila_yakuba	rna-XM_015190672.3	20	2	10
Drosophila_yakuba	rna-XM_039370794.1	218	2	109
Drosophila_yakuba	rna-XM_015191030.3	256	2	128
Drosophila_yakuba	rna-XM_039370229.1	30	1	30
Drosophila_yakuba	rna-XM_002100909.4	96	2	48
Drosophila_yakuba	rna-XM_015191356.2	83	2	41.5
Drosophila_yakuba	rna-XM_015191005.2	238	1	238
Drosophila_yakuba	rna-XM_039371112.1	190	2	95
Drosophila_yakuba	rna-XM_002099855.4	174	2	87
Drosophila_yakuba	rna-XM_039370132.2	92	1	92
Drosophila_yakuba	rna-XM_015190787.3	219	2	109.5
Drosophila_yakuba	rna-XM_039374975.2	47	1	47
Drosophila_yakuba	rna-XM_002099596.4	120	2	60
Drosophila_yakuba	rna-XM_002101702.4	171	2	85.5
Drosophila_yakuba	rna-XM_039376978.2	126	2	63
Drosophila_yakuba	rna-XM_002101023.4	27	2	13.5
Drosophila_yakuba	rna-XM_002100954.4	96	2	48
Drosophila_yakuba	rna-XM_002100290.4	176	2	88
Drosophila_yakuba	rna-XM_015190455.3	326	2	163
Drosophila_yakuba	rna-XM_002100861.4	185	2	92.5
Drosophila_yakuba	rna-XM_039371125.1	199	1	199
Drosophila_yakuba	rna-XM_039370545.1	277	2	138.5
Drosophila_yakuba	rna-XM_002099641.4	56	2	28
Drosophila_yakuba	rna-XM_039377609.2	253	2	126.5
Drosophila_yakuba	rna-XM_002100724.4	328	2	164
Drosophila_yakuba	rna-XM_039377090.2	1	2	0.5
Drosophila_yakuba	rna-XM_002100050.3	83	2	41.5
Drosophila_yakuba	rna-XM_002100450.4	126	2	63
Drosophila_yakuba	rna-XM_002101488.4	287	2	143.5
Drosophila_yakuba	rna-XM_002100299.4	157	2	78.5
Drosophila_yakuba	rna-XM_039370113.2	32	1	32
Drosophila_yakuba	rna-XM_015190963.2	327	2	163.5
Drosophila_yakuba	rna-XM_002100631.4	333	2	166.5
Drosophila_yakuba	rna-XM_039377130.2	79	2	39.5
Drosophila_yakuba	rna-XM_039371451.1	194	2	97
Drosophila_yakuba	rna-XM_002101149.3	270	2	135
Drosophila_yakuba	rna-XM_015190121.3	239	2	119.5
Drosophila_yakuba	rna-XM_039377596.1	102	2	51
Drosophila_yakuba	rna-XM_002100507.3	199	2	99.5
Drosophila_yakuba	rna-XM_002101270.3	47	2	23.5
Drosophila_yakuba	rna-XM_002101739.3	169	2	84.5
Drosophila_yakuba	rna-XM_039376599.2	90	1	90
Drosophila_yakuba	rna-XM_002101248.3	77	2	38.5
Drosophila_yakuba	rna-XM_002101350.4	54	2	27
Drosophila_yakuba	rna-XM_002100520.3	223	2	111.5
Drosophila_yakuba	rna-XM_002101178.3	213	2	106.5
Drosophila_yakuba	rna-XM_039372964.1	194	2	97
Drosophila_yakuba	rna-XM_002101433.2	199	2	99.5
Drosophila_yakuba	rna-XM_002099761.4	191	2	95.5
Drosophila_yakuba	rna-XM_039377070.1	84	2	42
Drosophila_yakuba	rna-XM_039371841.2	167	1	167
Drosophila_yakuba	rna-XM_039377048.1	95	2	47.5
Drosophila_yakuba	rna-XM_002100801.4	226	2	113
Drosophila_yakuba	rna-XM_002101762.4	156	2	78
Drosophila_yakuba	rna-XM_002100913.3	96	2	48
Drosophila_yakuba	rna-XM_002101197.4	173	2	86.5
Drosophila_yakuba	rna-XM_039377612.2	128	2	64
Drosophila_yakuba	rna-XM_039370473.1	23	2	11.5
Drosophila_yakuba	rna-XM_002100571.4	312	2	156
Drosophila_yakuba	rna-XM_039370828.1	218	2	109
Drosophila_yakuba	rna-XM_002101385.4	99	2	49.5
Drosophila_yakuba	rna-XM_002101437.3	208	2	104
Drosophila_yakuba	rna-XM_002101710.4	171	2	85.5
Drosophila_yakuba	rna-XM_002099775.3	194	2	97
Drosophila_yakuba	rna-XM_002101674.4	173	2	86.5
Drosophila_yakuba	rna-XM_015190750.3	233	2	116.5
Drosophila_yakuba	rna-XM_002101763.3	154	2	77
Drosophila_yakuba	rna-XM_015191007.2	331	2	165.5
Drosophila_yakuba	rna-XM_039376291.1	174	2	87
Drosophila_yakuba	rna-XM_039377683.1	35	2	17.5
Drosophila_yakuba	rna-XM_002100245.3	268	2	134
Drosophila_yakuba	rna-XM_002101982.4	80	2	40
Drosophila_yakuba	rna-XM_039375855.2	34	1	34
Drosophila_yakuba	rna-XM_015190358.3	225	2	112.5
Drosophila_yakuba	rna-XM_039372734.2	190	2	95
Drosophila_yakuba	rna-XM_015190453.2	208	1	208
Drosophila_yakuba	rna-XM_039374619.2	73	1	73
Drosophila_yakuba	rna-XM_002101719.4	171	2	85.5
Drosophila_yakuba	rna-XM_002099604.4	151	2	75.5
Drosophila_yakuba	rna-XM_015189980.3	118	2	59
Drosophila_yakuba	rna-XM_002100083.3	140	2	70
Drosophila_yakuba	rna-XM_002100483.4	183	2	91.5
Drosophila_yakuba	rna-XM_015191471.3	161	2	80.5
Drosophila_yakuba	rna-XM_002101036.4	49	2	24.5
Drosophila_yakuba	rna-XM_043207204.1	83	2	41.5
Drosophila_yakuba	rna-XM_002100086.3	146	2	73
Drosophila_yakuba	rna-XM_002099856.4	174	2	87
Drosophila_yakuba	rna-XM_002099744.4	190	2	95
Drosophila_yakuba	rna-XM_015189934.2	175	2	87.5
Drosophila_yakuba	rna-XM_039377637.2	328	2	164
Drosophila_yakuba	rna-XM_002101645.3	228	2	114
Drosophila_yakuba	rna-XM_015190457.2	326	2	163
Drosophila_yakuba	rna-XM_015190906.3	175	2	87.5
Drosophila_yakuba	rna-XM_002099618.4	10	2	5
Drosophila_yakuba	rna-XM_002100873.3	158	2	79
Drosophila_yakuba	rna-XM_002101412.3	153	2	76.5
Drosophila_yakuba	rna-XM_002101012.4	20	2	10
Drosophila_yakuba	rna-XM_002099650.4	72	2	36
Drosophila_yakuba	rna-XM_039375575.1	90	2	45
Drosophila_yakuba	rna-XM_039377597.1	195	2	97.5
Drosophila_yakuba	rna-XM_002100041.3	63	2	31.5
Drosophila_yakuba	rna-XM_002100327.3	132	2	66
Drosophila_yakuba	rna-XM_002100441.4	126	2	63
Drosophila_yakuba	rna-XM_039375213.2	292	2	146
Drosophila_yakuba	rna-XM_002100648.3	333	2	166.5
Drosophila_yakuba	rna-XM_002101557.4	331	2	165.5
Drosophila_yakuba	rna-XM_002100714.3	326	2	163
Drosophila_yakuba	rna-XM_002100670.3	324	2	162
Drosophila_yakuba	rna-XM_002101025.4	25	1	25
Drosophila_yakuba	rna-XM_015191029.3	258	2	129
Drosophila_yakuba	rna-XM_002099659.4	92	2	46
Drosophila_yakuba	rna-XM_015191261.2	37	2	18.5
Drosophila_yakuba	rna-XM_015190759.2	145	1	145
Drosophila_yakuba	rna-XM_039370188.2	328	2	164
Drosophila_yakuba	rna-XM_002101416.4	161	2	80.5
Drosophila_yakuba	rna-XM_015190920.2	231	2	115.5
Drosophila_yakuba	rna-XM_002100872.4	162	2	81
Drosophila_yakuba	rna-XM_002101987.3	62	2	31
Drosophila_yakuba	rna-XM_015191334.3	80	2	40
Drosophila_yakuba	rna-XM_002099864.4	174	2	87
Drosophila_yakuba	rna-XM_002099887.4	130	2	65
Drosophila_yakuba	rna-XM_002099951.4	53	2	26.5
Drosophila_yakuba	rna-XM_002100513.4	211	2	105.5
Drosophila_yakuba	rna-XM_015190801.3	131	2	65.5
Drosophila_yakuba	rna-XM_039377607.2	235	2	117.5
Drosophila_yakuba	rna-XM_015190388.3	310	2	155
Drosophila_yakuba	rna-XM_015190483.2	328	2	164
Drosophila_yakuba	rna-XM_039377835.2	170	2	85
Drosophila_yakuba	rna-XM_039373982.2	274	2	137
Drosophila_yakuba	rna-XM_002101952.4	114	2	57
Drosophila_yakuba	rna-XM_015191033.2	26	1	26
Drosophila_yakuba	rna-XM_002100297.4	163	2	81.5
Drosophila_yakuba	rna-XM_015190898.3	139	2	69.5
Drosophila_yakuba	rna-XM_015190734.2	191	2	95.5
Drosophila_yakuba	rna-XM_002099542.4	32	2	16
Drosophila_yakuba	rna-XM_002099634.4	45	2	22.5
Drosophila_yakuba	rna-XM_002101722.4	171	2	85.5
Drosophila_yakuba	rna-XM_002101003.4	19	2	9.5
Drosophila_yakuba	rna-XM_002100310.4	133	2	66.5
Drosophila_yakuba	rna-XM_002101355.4	53	2	26.5
Drosophila_yakuba	rna-XM_039372456.2	6	2	3
Drosophila_yakuba	rna-XM_002100644.4	333	2	166.5
Drosophila_yakuba	rna-XM_002101541.4	330	2	165
Drosophila_yakuba	rna-XM_002100457.4	139	2	69.5
Drosophila_yakuba	rna-XM_039377665.2	327	2	163.5
Drosophila_yakuba	rna-XM_002101006.4	19	2	9.5
Drosophila_yakuba	rna-XM_015190960.3	192	1	192
Drosophila_yakuba	rna-XM_015190082.2	138	2	69
Drosophila_yakuba	rna-XM_002101788.4	111	2	55.5
Drosophila_yakuba	rna-XM_002101899.4	116	2	58
Drosophila_yakuba	rna-XM_002100512.3	209	2	104.5
Drosophila_yakuba	rna-XM_002101692.3	170	2	85
Drosophila_yakuba	rna-XM_002101389.4	107	2	53.5
Drosophila_yakuba	rna-XM_002101583.4	316	2	158
Drosophila_yakuba	rna-XM_039370200.1	328	2	164
Drosophila_yakuba	rna-XM_002099543.3	34	2	17
Drosophila_yakuba	rna-XM_002101586.4	310	2	155
Drosophila_yakuba	rna-XM_002100759.4	328	2	164
Drosophila_yakuba	rna-XM_002101723.3	171	2	85.5
Drosophila_yakuba	rna-XM_002101402.4	135	2	67.5
Drosophila_yakuba	rna-XM_002101890.4	104	2	52
Drosophila_yakuba	rna-XM_002100536.3	248	2	124
Drosophila_yakuba	rna-XM_002099689.4	153	2	76.5
Drosophila_yakuba	rna-XM_002099841.4	175	2	87.5
Drosophila_yakuba	rna-XM_002099882.3	142	2	71
Drosophila_yakuba	rna-XM_015189985.3	82	2	41
Drosophila_yakuba	rna-XM_002099995.3	26	2	13
Drosophila_yakuba	rna-XM_039377827.2	328	2	164
Drosophila_yakuba	rna-XM_002100906.4	96	2	48
Drosophila_yakuba	rna-XM_015190621.3	96	2	48
Drosophila_yakuba	rna-XM_015190274.3	129	2	64.5
Drosophila_yakuba	rna-XM_039375125.1	94	2	47
Drosophila_yakuba	rna-XM_015190502.3	328	2	164
Drosophila_yakuba	rna-XM_015190936.2	111	1	111
Drosophila_yakuba	rna-XM_039377492.2	113	2	56.5
Drosophila_yakuba	rna-XM_015190486.3	328	2	164
Drosophila_yakuba	rna-XM_039373506.1	332	2	166
Drosophila_yakuba	rna-XM_002101391.3	111	2	55.5
Drosophila_yakuba	rna-XM_039377800.2	74	2	37
Drosophila_yakuba	rna-XM_002101587.4	308	2	154
Drosophila_yakuba	rna-XM_039377125.2	79	2	39.5
