Species	gene	total_score	count	average_score
Drosophila_santomea	rna-XM_039625924.1	282	2	141
Drosophila_santomea	rna-XM_044006397.1	1405	2	702.5
Drosophila_santomea	rna-XM_039640137.2	1738	2	869
Drosophila_santomea	rna-XM_039635166.1	1995	2	997.5
Drosophila_santomea	rna-XM_039645626.1	778	2	389
Drosophila_santomea	rna-XM_039644583.2	96	2	48
Drosophila_santomea	rna-XM_039644565.2	77	1	77
Drosophila_santomea	rna-XM_039626008.2	198	2	99
Drosophila_santomea	rna-XM_039633665.2	465	2	232.5
Drosophila_santomea	rna-XM_039633955.2	1108	2	554
Drosophila_santomea	rna-XM_039643125.2	73	2	36.5
Drosophila_santomea	rna-XM_039643875.2	172	2	86
Drosophila_santomea	rna-XM_039635545.2	1405	2	702.5
Drosophila_santomea	rna-XM_039633637.2	315	2	157.5
Drosophila_santomea	rna-XM_039645767.2	650	2	325
Drosophila_santomea	rna-XM_039626145.2	142	2	71
Drosophila_santomea	rna-XM_039645553.2	63	2	31.5
Drosophila_santomea	rna-XM_039637206.1	1717	2	858.5
Drosophila_santomea	rna-XM_039636835.1	1108	2	554
Drosophila_santomea	rna-XM_039633476.2	1180	2	590
Drosophila_santomea	rna-XM_039646677.1	166	2	83
Drosophila_santomea	rna-XM_039639740.2	73	1	73
Drosophila_santomea	rna-XM_039623328.1	306	2	153
Drosophila_santomea	rna-XM_039634747.2	1482	2	741
Drosophila_santomea	rna-XM_039622930.2	374	2	187
Drosophila_santomea	rna-XM_039635732.1	273	1	273
Drosophila_santomea	rna-XM_039644783.2	632	2	316
Drosophila_santomea	rna-XM_044006580.1	85	2	42.5
Drosophila_santomea	rna-XM_039630454.1	481	2	240.5
Drosophila_santomea	rna-XM_039626766.1	304	2	152
Drosophila_santomea	rna-XM_039638709.2	202	2	101
Drosophila_santomea	rna-XM_039634136.1	260	2	130
Drosophila_santomea	rna-XM_039646754.1	335	2	167.5
Drosophila_santomea	rna-XM_039632290.2	569	2	284.5
Drosophila_santomea	rna-XM_039630147.2	141	2	70.5
Drosophila_santomea	rna-XM_039629278.2	478	2	239
Drosophila_santomea	rna-XM_039643952.1	13	2	6.5
Drosophila_santomea	rna-XM_039646695.1	195	1	195
Drosophila_santomea	rna-XM_039629208.1	584	2	292
Drosophila_santomea	rna-XM_039631910.2	278	2	139
Drosophila_santomea	rna-XM_039641629.2	22	2	11
Drosophila_santomea	rna-XM_039638015.2	441	2	220.5
Drosophila_santomea	rna-XM_039631169.2	482	2	241
Drosophila_santomea	rna-XM_039637804.1	252	2	126
Drosophila_santomea	rna-XM_039643897.2	295	2	147.5
Drosophila_santomea	rna-XM_039639629.1	871	2	435.5
Drosophila_santomea	rna-XM_039628334.1	63	2	31.5
Drosophila_santomea	rna-XM_039633406.1	639	2	319.5
Drosophila_santomea	rna-XM_039643805.1	159	2	79.5
Drosophila_santomea	rna-XM_039639968.2	457	2	228.5
Drosophila_santomea	rna-XM_039642448.2	46	1	46
Drosophila_santomea	rna-XM_039636692.2	341	2	170.5
Drosophila_santomea	rna-XM_039624244.2	944	2	472
Drosophila_santomea	rna-XM_044006128.1	26	2	13
Drosophila_santomea	rna-XM_039623114.2	1064	2	532
Drosophila_santomea	rna-XM_044006401.1	533	2	266.5
Drosophila_santomea	rna-XM_039630916.2	973	2	486.5
Drosophila_santomea	rna-XM_039634001.2	1272	1	1272
Drosophila_santomea	rna-XM_039644613.1	338	2	169
Drosophila_santomea	rna-XM_039633513.1	556	2	278
Drosophila_santomea	rna-XM_039634286.2	671	2	335.5
Drosophila_santomea	rna-XM_039638004.2	1165	2	582.5
Drosophila_santomea	rna-XM_044006375.1	533	1	533
Drosophila_santomea	rna-XM_039640233.1	1098	2	549
Drosophila_santomea	rna-XM_039644994.2	162	2	81
Drosophila_santomea	rna-XM_039632438.2	604	2	302
Drosophila_santomea	rna-XM_039627493.2	173	2	86.5
Drosophila_santomea	rna-XM_039632346.2	240	2	120
Drosophila_santomea	rna-XM_039631230.2	377	2	188.5
Drosophila_santomea	rna-XM_039635245.1	707	2	353.5
Drosophila_santomea	rna-XM_039624049.1	541	2	270.5
Drosophila_santomea	rna-XM_039637506.2	1404	2	702
Drosophila_santomea	rna-XM_039632858.1	190	2	95
Drosophila_santomea	rna-XM_039631728.1	196	1	196
Drosophila_santomea	rna-XM_039632829.2	274	1	274
Drosophila_santomea	rna-XM_039645242.2	34	2	17
Drosophila_santomea	rna-XM_039629191.1	808	1	808
Drosophila_santomea	rna-XM_039634262.2	695	2	347.5
Drosophila_santomea	rna-XM_044005811.1	13	1	13
Drosophila_santomea	rna-XM_039629578.1	1203	2	601.5
Drosophila_santomea	rna-XM_039634247.1	1587	2	793.5
Drosophila_santomea	rna-XM_039627223.2	415	2	207.5
Drosophila_santomea	rna-XM_039637706.2	924	2	462
Drosophila_santomea	rna-XM_039630236.2	416	2	208
Drosophila_santomea	rna-XM_039622928.2	374	2	187
Drosophila_santomea	rna-XM_039628659.2	203	1	203
Drosophila_santomea	rna-XM_039632387.1	975	2	487.5
Drosophila_santomea	rna-XM_039638337.2	1020	2	510
Drosophila_santomea	rna-XM_039638209.1	1190	2	595
Drosophila_santomea	rna-XM_039637413.2	277	2	138.5
Drosophila_santomea	rna-XM_039628628.1	555	2	277.5
Drosophila_santomea	rna-XM_039634616.2	1096	2	548
Drosophila_santomea	rna-XM_039637068.1	1483	2	741.5
Drosophila_santomea	rna-XM_039632815.2	857	1	857
Drosophila_santomea	rna-XM_039638592.1	447	2	223.5
Drosophila_santomea	rna-XM_039634221.1	1424	2	712
Drosophila_santomea	rna-XM_039631078.2	326	2	163
Drosophila_santomea	rna-XM_039642703.2	188	1	188
Drosophila_santomea	rna-XM_039624374.1	18	2	9
Drosophila_santomea	rna-XM_039642812.1	103	1	103
Drosophila_santomea	rna-XM_039637346.1	407	2	203.5
Drosophila_santomea	rna-XM_039638106.2	273	2	136.5
Drosophila_santomea	rna-XM_039643989.1	56	2	28
Drosophila_santomea	rna-XM_039632318.2	479	2	239.5
Drosophila_santomea	rna-XM_039623016.2	613	2	306.5
Drosophila_santomea	rna-XM_039629028.2	577	2	288.5
Drosophila_santomea	rna-XM_039625690.1	627	2	313.5
Drosophila_santomea	rna-XM_039641263.2	269	2	134.5
Drosophila_santomea	rna-XM_039630260.1	653	2	326.5
Drosophila_santomea	rna-XM_039626728.2	285	2	142.5
Drosophila_santomea	rna-XM_039633538.2	418	2	209
Drosophila_santomea	rna-XM_044006912.1	321	2	160.5
Drosophila_santomea	rna-XM_039646191.1	663	2	331.5
Drosophila_santomea	rna-XM_039625979.2	193	2	96.5
Drosophila_santomea	rna-XM_039626230.1	337	2	168.5
Drosophila_santomea	rna-XM_039623366.2	322	2	161
Drosophila_santomea	rna-XM_039644988.2	731	2	365.5
Drosophila_santomea	rna-XM_039637387.2	252	2	126
Drosophila_santomea	rna-XM_039638029.2	700	2	350
Drosophila_santomea	rna-XM_039639615.1	337	2	168.5
Drosophila_santomea	rna-XM_039638494.1	692	2	346
Drosophila_santomea	rna-XM_039627669.2	113	1	113
Drosophila_santomea	rna-XM_039645958.2	843	2	421.5
Drosophila_santomea	rna-XM_039629254.2	48	1	48
Drosophila_santomea	rna-XM_039635128.2	1404	2	702
Drosophila_santomea	rna-XM_039633096.2	407	2	203.5
Drosophila_santomea	rna-XM_044005692.1	191	1	191
Drosophila_santomea	rna-XM_039642273.2	299	2	149.5
Drosophila_santomea	rna-XM_039642195.1	329	2	164.5
Drosophila_santomea	rna-XM_039643548.2	19	2	9.5
Drosophila_santomea	rna-XM_039634648.2	1292	2	646
Drosophila_santomea	rna-XM_039631266.1	259	2	129.5
Drosophila_santomea	rna-XM_039626891.2	36	2	18
Drosophila_santomea	rna-XM_039626528.2	236	2	118
Drosophila_santomea	rna-XM_039639370.2	255	1	255
Drosophila_santomea	rna-XM_039623601.2	107	2	53.5
Drosophila_santomea	rna-XM_039642107.2	247	2	123.5
Drosophila_santomea	rna-XM_039639813.2	1625	2	812.5
Drosophila_santomea	rna-XM_039627701.1	170	2	85
Drosophila_santomea	rna-XM_039645888.1	37	1	37
Drosophila_santomea	rna-XM_039642616.2	142	2	71
Drosophila_santomea	rna-XM_039638233.2	547	2	273.5
Drosophila_santomea	rna-XM_039637988.1	1342	2	671
Drosophila_santomea	rna-XM_039644790.1	60	2	30
Drosophila_santomea	rna-XM_039644387.1	132	2	66
Drosophila_santomea	rna-XM_039629495.1	150	2	75
Drosophila_santomea	rna-XM_039633449.1	652	2	326
Drosophila_santomea	rna-XM_039631514.1	595	2	297.5
Drosophila_santomea	rna-XM_039637638.1	1770	2	885
Drosophila_santomea	rna-XM_044005794.1	667	2	333.5
Drosophila_santomea	rna-XM_039644829.2	192	2	96
Drosophila_santomea	rna-XM_039630012.2	1070	2	535
Drosophila_santomea	rna-XM_039642262.2	53	2	26.5
Drosophila_santomea	rna-XM_039628697.2	277	2	138.5
Drosophila_santomea	rna-XM_039630386.2	480	2	240
Drosophila_santomea	rna-XM_039636588.2	922	2	461
Drosophila_santomea	rna-XM_039638255.2	826	2	413
Drosophila_santomea	rna-XM_039644333.1	241	2	120.5
Drosophila_santomea	rna-XM_039631505.1	478	2	239
Drosophila_santomea	rna-XM_039635382.2	697	2	348.5
Drosophila_santomea	rna-XM_039643439.1	214	2	107
Drosophila_santomea	rna-XM_039640779.2	136	2	68
Drosophila_santomea	rna-XM_039632265.1	568	2	284
Drosophila_santomea	rna-XM_039636479.2	895	2	447.5
Drosophila_santomea	rna-XM_039627889.1	286	2	143
Drosophila_santomea	rna-XM_039635366.2	1113	2	556.5
Drosophila_santomea	rna-XM_039628284.1	379	2	189.5
Drosophila_santomea	rna-XM_039640209.2	1423	2	711.5
Drosophila_santomea	rna-XM_039629893.2	741	2	370.5
Drosophila_santomea	rna-XM_039626332.2	88	2	44
Drosophila_santomea	rna-XM_039637549.2	247	2	123.5
Drosophila_santomea	rna-XM_039629225.1	354	2	177
Drosophila_santomea	rna-XM_039643178.1	194	2	97
Drosophila_santomea	rna-XM_044006105.1	568	2	284
Drosophila_santomea	rna-XM_039627469.2	190	2	95
Drosophila_santomea	rna-XM_039636138.2	1681	2	840.5
Drosophila_santomea	rna-XM_039630362.2	1000	2	500
Drosophila_santomea	rna-XM_039638694.1	1764	2	882
Drosophila_santomea	rna-XM_039623159.1	1112	2	556
Drosophila_santomea	rna-XM_039633322.2	418	2	209
Drosophila_santomea	rna-XM_039637324.1	633	2	316.5
Drosophila_santomea	rna-XM_039641088.1	333	2	166.5
Drosophila_santomea	rna-XM_039639088.2	72	2	36
Drosophila_santomea	rna-XM_039631275.1	59	2	29.5
Drosophila_santomea	rna-XM_039629116.2	574	2	287
Drosophila_santomea	rna-XM_039630810.2	17	2	8.5
Drosophila_santomea	rna-XM_039641272.2	25	2	12.5
Drosophila_santomea	rna-XM_039646005.2	830	2	415
Drosophila_santomea	rna-XM_039624568.2	65	2	32.5
Drosophila_santomea	rna-XM_044006114.1	564	2	282
Drosophila_santomea	rna-XM_039623401.2	324	2	162
Drosophila_santomea	rna-XM_039641404.2	894	2	447
Drosophila_santomea	rna-XM_039626514.2	628	2	314
Drosophila_santomea	rna-XM_039625406.1	317	2	158.5
Drosophila_santomea	rna-XM_039646495.1	256	2	128
Drosophila_santomea	rna-XM_039630795.1	604	2	302
Drosophila_santomea	rna-XM_039626705.2	354	2	177
Drosophila_santomea	rna-XM_039630321.1	1078	2	539
Drosophila_santomea	rna-XM_039646407.2	516	2	258
Drosophila_santomea	rna-XM_039627997.2	246	2	123
Drosophila_santomea	rna-XM_039634273.2	719	2	359.5
Drosophila_santomea	rna-XM_039630707.2	296	2	148
Drosophila_santomea	rna-XM_039629219.1	344	2	172
Drosophila_santomea	rna-XM_039642648.2	168	2	84
Drosophila_santomea	rna-XM_039637309.1	1182	2	591
Drosophila_santomea	rna-XM_039626797.1	193	2	96.5
Drosophila_santomea	rna-XM_039638149.2	861	2	430.5
Drosophila_santomea	rna-XM_039637283.2	705	2	352.5
Drosophila_santomea	rna-XM_039644068.2	944	2	472
Drosophila_santomea	rna-XM_039645596.2	103	2	51.5
Drosophila_santomea	rna-XM_039624892.1	92	2	46
Drosophila_santomea	rna-XM_039635048.2	705	2	352.5
Drosophila_santomea	rna-XM_039630595.1	80	2	40
Drosophila_santomea	rna-XM_039626714.2	88	2	44
Drosophila_santomea	rna-XM_039643319.1	226	2	113
Drosophila_santomea	rna-XM_039644413.1	4	1	4
Drosophila_santomea	rna-XM_039640106.1	249	2	124.5
Drosophila_santomea	rna-XM_039623912.2	94	1	94
Drosophila_santomea	rna-XM_039642491.1	476	2	238
Drosophila_santomea	rna-XM_039632988.2	217	2	108.5
Drosophila_santomea	rna-XM_039640224.2	1423	2	711.5
Drosophila_santomea	rna-XM_039626597.1	231	2	115.5
Drosophila_santomea	rna-XM_039633361.1	963	2	481.5
Drosophila_santomea	rna-XM_039630507.2	652	2	326
Drosophila_santomea	rna-XM_039631356.1	635	2	317.5
Drosophila_santomea	rna-XM_039625194.2	394	2	197
Drosophila_santomea	rna-XM_039641367.2	5	1	5
Drosophila_santomea	rna-XM_039625000.2	282	2	141
Drosophila_santomea	rna-XM_039629014.2	945	2	472.5
Drosophila_santomea	rna-XM_039626816.1	193	2	96.5
Drosophila_santomea	rna-XM_039641335.2	133	2	66.5
Drosophila_santomea	rna-XM_039633011.1	598	2	299
Drosophila_santomea	rna-XM_039629689.1	52	2	26
Drosophila_santomea	rna-XM_039631848.2	391	2	195.5
Drosophila_santomea	rna-XM_044006382.1	895	2	447.5
Drosophila_santomea	rna-XM_039632324.2	418	2	209
Drosophila_santomea	rna-XM_039626412.2	629	2	314.5
Drosophila_santomea	rna-XM_039645817.2	300	2	150
Drosophila_santomea	rna-XM_039639299.1	1516	2	758
Drosophila_santomea	rna-XM_039643069.1	153	2	76.5
Drosophila_santomea	rna-XM_039644804.2	58	2	29
Drosophila_santomea	rna-XM_039644318.2	12	2	6
Drosophila_santomea	rna-XM_039631345.2	418	2	209
Drosophila_santomea	rna-XM_039636794.2	1122	2	561
Drosophila_santomea	rna-XM_039629005.2	492	2	246
Drosophila_santomea	rna-XM_039633992.2	287	2	143.5
Drosophila_santomea	rna-XM_039627234.1	75	2	37.5
Drosophila_santomea	rna-XM_039638218.1	1088	2	544
Drosophila_santomea	rna-XM_039629148.2	861	2	430.5
Drosophila_santomea	rna-XM_039639838.1	325	2	162.5
Drosophila_santomea	rna-XM_039635593.1	1080	2	540
Drosophila_santomea	rna-XM_039642221.1	130	1	130
Drosophila_santomea	rna-XM_039624090.1	89	2	44.5
Drosophila_santomea	rna-XM_039625117.1	429	2	214.5
Drosophila_santomea	rna-XM_039630103.2	573	2	286.5
Drosophila_santomea	rna-XM_039634416.2	1587	2	793.5
Drosophila_santomea	rna-XM_044005788.1	896	2	448
Drosophila_santomea	rna-XM_039627341.2	21	2	10.5
Drosophila_santomea	rna-XM_039628598.2	300	2	150
Drosophila_santomea	rna-XM_039623756.1	520	2	260
Drosophila_santomea	rna-XM_039626369.2	628	2	314
Drosophila_santomea	rna-XM_039630173.1	786	2	393
Drosophila_santomea	rna-XM_039631698.2	127	2	63.5
Drosophila_santomea	rna-XM_039636687.2	988	2	494
Drosophila_santomea	rna-XM_039624824.2	28	2	14
Drosophila_santomea	rna-XM_039633857.1	774	2	387
Drosophila_santomea	rna-XM_039626297.2	593	2	296.5
Drosophila_santomea	rna-XM_039637737.1	1423	2	711.5
Drosophila_santomea	rna-XM_039630207.1	480	2	240
Drosophila_santomea	rna-XM_039643977.1	30	2	15
Drosophila_santomea	rna-XM_039639431.2	1841	1	1841
Drosophila_santomea	rna-XM_039625213.2	101	2	50.5
Drosophila_santomea	rna-XM_039643882.2	39	2	19.5
Drosophila_santomea	rna-XM_039645020.2	729	2	364.5
Drosophila_santomea	rna-XM_039636937.2	308	2	154
Drosophila_santomea	rna-XM_039641022.2	2	2	1
Drosophila_santomea	rna-XM_039628036.2	198	2	99
Drosophila_santomea	rna-XM_039626214.1	36	2	18
Drosophila_santomea	rna-XM_039638951.1	241	2	120.5
Drosophila_santomea	rna-XM_039625946.1	317	2	158.5
Drosophila_santomea	rna-XM_039645644.1	256	1	256
Drosophila_santomea	rna-XM_039644124.1	30	2	15
Drosophila_santomea	rna-XM_039628798.2	610	2	305
Drosophila_santomea	rna-XM_039638920.1	1535	2	767.5
Drosophila_santomea	rna-XM_039631441.1	574	2	287
Drosophila_santomea	rna-XM_039637537.1	1405	2	702.5
Drosophila_santomea	rna-XM_039631025.1	130	2	65
Drosophila_santomea	rna-XM_039637565.1	249	2	124.5
Drosophila_santomea	rna-XM_039629519.2	524	2	262
Drosophila_santomea	rna-XM_039624985.2	483	2	241.5
Drosophila_santomea	rna-XM_039627534.2	470	2	235
Drosophila_santomea	rna-XM_039636646.1	79	2	39.5
Drosophila_santomea	rna-XM_039644776.2	95	2	47.5
Drosophila_santomea	rna-XM_039643447.2	19	1	19
Drosophila_santomea	rna-XM_039629921.2	130	1	130
Drosophila_santomea	rna-XM_039633924.1	1137	2	568.5
Drosophila_santomea	rna-XM_039637187.1	1140	2	570
Drosophila_santomea	rna-XM_039645172.2	2	1	2
Drosophila_santomea	rna-XM_039626427.2	99	2	49.5
Drosophila_santomea	rna-XM_039640826.2	333	2	166.5
Drosophila_santomea	rna-XM_039629950.2	338	2	169
Drosophila_santomea	rna-XM_039646391.2	214	2	107
Drosophila_santomea	rna-XM_039640176.2	696	2	348
Drosophila_santomea	rna-XM_039642898.2	250	2	125
Drosophila_santomea	rna-XM_039634389.2	41	1	41
Drosophila_santomea	rna-XM_039633483.2	666	2	333
Drosophila_santomea	rna-XM_039636217.2	133	1	133
Drosophila_santomea	rna-XM_039641799.1	43	2	21.5
Drosophila_santomea	rna-XM_039637155.1	405	2	202.5
Drosophila_santomea	rna-XM_039637379.2	249	2	124.5
Drosophila_santomea	rna-XM_039633437.2	376	2	188
Drosophila_santomea	rna-XM_039625987.2	524	2	262
Drosophila_santomea	rna-XM_039633465.2	654	2	327
Drosophila_santomea	rna-XM_039630777.1	603	2	301.5
Drosophila_santomea	rna-XM_039636522.1	1134	2	567
Drosophila_santomea	rna-XM_039639851.1	1138	2	569
Drosophila_santomea	rna-XM_039646477.1	454	2	227
Drosophila_santomea	rna-XM_039642750.2	338	2	169
Drosophila_santomea	rna-XM_039627734.2	614	2	307
Drosophila_santomea	rna-XM_039633676.2	152	2	76
Drosophila_santomea	rna-XM_039635359.2	1771	2	885.5
Drosophila_santomea	rna-XM_039624642.1	888	2	444
Drosophila_santomea	rna-XM_039630964.1	1058	2	529
Drosophila_santomea	rna-XM_039625955.2	112	2	56
Drosophila_santomea	rna-XM_039625665.2	11	1	11
Drosophila_santomea	rna-XM_039640031.2	1881	1	1881
Drosophila_santomea	rna-XM_039627456.2	260	2	130
Drosophila_santomea	rna-XM_039634177.1	475	2	237.5
Drosophila_santomea	rna-XM_039646525.2	160	2	80
Drosophila_santomea	rna-XM_039625476.2	628	2	314
Drosophila_santomea	rna-XM_039624653.2	359	2	179.5
Drosophila_santomea	rna-XM_039639474.2	1102	2	551
Drosophila_santomea	rna-XM_039629643.2	652	2	326
Drosophila_santomea	rna-XM_039642562.1	53	2	26.5
Drosophila_santomea	rna-XM_039627312.2	486	2	243
Drosophila_santomea	rna-XM_039646075.1	884	2	442
Drosophila_santomea	rna-XM_039638733.1	449	2	224.5
Drosophila_santomea	rna-XM_039630419.2	431	2	215.5
Drosophila_santomea	rna-XM_039623808.1	137	2	68.5
Drosophila_santomea	rna-XM_039638844.1	1128	2	564
Drosophila_santomea	rna-XM_044006359.1	16	2	8
Drosophila_santomea	rna-XM_039629652.1	230	2	115
Drosophila_santomea	rna-XM_039642747.2	338	2	169
Drosophila_santomea	rna-XM_039628134.2	116	2	58
Drosophila_santomea	rna-XM_039637118.2	1404	2	702
Drosophila_santomea	rna-XM_039635671.1	573	2	286.5
Drosophila_santomea	rna-XM_039623580.2	8	2	4
Drosophila_santomea	rna-XM_039638755.1	1428	2	714
Drosophila_santomea	rna-XM_039626441.2	43	2	21.5
Drosophila_santomea	rna-XM_039643045.2	125	2	62.5
Drosophila_santomea	rna-XM_039646519.2	154	2	77
Drosophila_santomea	rna-XM_039629947.2	652	2	326
Drosophila_santomea	rna-XM_039626025.2	104	2	52
Drosophila_santomea	rna-XM_039636561.2	32	2	16
Drosophila_santomea	rna-XM_039623780.2	195	2	97.5
Drosophila_santomea	rna-XM_039623397.2	156	2	78
Drosophila_santomea	rna-XM_039637044.2	122	2	61
Drosophila_santomea	rna-XM_039642884.2	272	2	136
Drosophila_santomea	rna-XM_039632765.2	481	2	240.5
Drosophila_santomea	rna-XM_039629725.2	356	2	178
Drosophila_santomea	rna-XM_039636870.2	116	2	58
Drosophila_santomea	rna-XM_039636120.2	1772	2	886
Drosophila_santomea	rna-XM_039627480.1	286	2	143
Drosophila_santomea	rna-XM_039646660.2	643	2	321.5
Drosophila_santomea	rna-XM_039632379.1	1013	2	506.5
Drosophila_santomea	rna-XM_039625520.2	474	2	237
Drosophila_santomea	rna-XM_039627047.1	9	2	4.5
Drosophila_santomea	rna-XM_039628675.2	277	2	138.5
Drosophila_santomea	rna-XM_039628784.2	459	2	229.5
Drosophila_santomea	rna-XM_039634908.2	38	2	19
Drosophila_santomea	rna-XM_039642464.1	32	2	16
Drosophila_santomea	rna-XM_039639944.1	1113	2	556.5
Drosophila_santomea	rna-XM_039632133.2	228	2	114
Drosophila_santomea	rna-XM_039639572.2	1489	2	744.5
Drosophila_santomea	rna-XM_039623941.2	71	2	35.5
Drosophila_santomea	rna-XM_039644420.2	132	2	66
Drosophila_santomea	rna-XM_039636618.1	1008	2	504
Drosophila_santomea	rna-XM_039631427.1	147	2	73.5
Drosophila_santomea	rna-XM_039628584.2	180	1	180
Drosophila_santomea	rna-XM_039640074.2	1971	2	985.5
Drosophila_santomea	rna-XM_039631684.2	480	2	240
Drosophila_santomea	rna-XM_044005965.1	530	2	265
Drosophila_santomea	rna-XM_039623130.2	639	2	319.5
Drosophila_santomea	rna-XM_039624581.2	108	2	54
Drosophila_santomea	rna-XM_039631019.1	366	2	183
Drosophila_santomea	rna-XM_039631934.2	158	2	79
Drosophila_santomea	rna-XM_039625751.2	168	2	84
Drosophila_santomea	rna-XM_039639061.2	935	2	467.5
Drosophila_santomea	rna-XM_039626971.1	285	2	142.5
Drosophila_santomea	rna-XM_044005687.1	61	1	61
Drosophila_santomea	rna-XM_039642925.2	215	2	107.5
Drosophila_santomea	rna-XM_039645481.2	302	2	151
Drosophila_santomea	rna-XM_039633317.2	418	2	209
Drosophila_santomea	rna-XM_039624470.1	431	2	215.5
Drosophila_santomea	rna-XM_039629477.1	187	2	93.5
Drosophila_santomea	rna-XM_039641772.1	68	2	34
Drosophila_santomea	rna-XM_039642494.1	106	2	53
Drosophila_santomea	rna-XM_039626711.2	63	2	31.5
Drosophila_santomea	rna-XM_039643479.1	194	2	97
Drosophila_santomea	rna-XM_039640739.2	17	2	8.5
Drosophila_santomea	rna-XM_039643800.2	84	1	84
Drosophila_santomea	rna-XM_039637362.2	323	2	161.5
Drosophila_santomea	rna-XM_039642058.1	878	2	439
Drosophila_santomea	rna-XM_039629361.2	571	2	285.5
Drosophila_santomea	rna-XM_039646690.2	202	2	101
Drosophila_santomea	rna-XM_039638010.1	461	2	230.5
Drosophila_santomea	rna-XM_039643261.2	177	2	88.5
Drosophila_santomea	rna-XM_039635111.2	1034	2	517
Drosophila_santomea	rna-XM_039627092.2	48	2	24
Drosophila_santomea	rna-XM_039637678.1	250	2	125
Drosophila_santomea	rna-XM_039626511.2	175	2	87.5
Drosophila_santomea	rna-XM_039635968.1	1405	2	702.5
Drosophila_santomea	rna-XM_039641256.2	338	2	169
Drosophila_santomea	rna-XM_039644948.1	4	1	4
Drosophila_santomea	rna-XM_039625208.2	604	2	302
Drosophila_santomea	rna-XM_039634149.2	181	2	90.5
Drosophila_santomea	rna-XM_039637810.2	700	2	350
Drosophila_santomea	rna-XM_039645169.2	2	2	1
Drosophila_santomea	rna-XM_039638195.1	434	2	217
Drosophila_santomea	rna-XM_039629992.1	146	2	73
Drosophila_santomea	rna-XM_039626958.1	579	2	289.5
Drosophila_santomea	rna-XM_039632595.2	417	2	208.5
Drosophila_santomea	rna-XM_039623353.2	878	2	439
Drosophila_santomea	rna-XM_039631267.1	263	2	131.5
Drosophila_santomea	rna-XM_039646322.1	1064	2	532
Drosophila_santomea	rna-XM_039628090.1	129	2	64.5
Drosophila_santomea	rna-XM_039644260.2	91	2	45.5
Drosophila_santomea	rna-XM_039630638.1	927	2	463.5
Drosophila_santomea	rna-XM_039640189.2	1774	2	887
Drosophila_santomea	rna-XM_039634376.2	139	1	139
Drosophila_santomea	rna-XM_039624101.1	268	2	134
Drosophila_santomea	rna-XM_039627729.1	325	2	162.5
Drosophila_santomea	rna-XM_039645559.2	250	2	125
Drosophila_santomea	rna-XM_039633014.1	246	2	123
Drosophila_santomea	rna-XM_039637386.2	281	2	140.5
Drosophila_santomea	rna-XM_039636178.2	168	2	84
Drosophila_santomea	rna-XM_039623367.2	50	2	25
Drosophila_santomea	rna-XM_039633689.2	653	2	326.5
Drosophila_santomea	rna-XM_039645759.2	650	2	325
Drosophila_santomea	rna-XM_039627890.2	286	2	143
Drosophila_santomea	rna-XM_039623299.2	78	2	39
Drosophila_santomea	rna-XM_039626372.2	143	2	71.5
Drosophila_santomea	rna-XM_039639245.2	1113	2	556.5
Drosophila_santomea	rna-XM_039632707.1	812	2	406
Drosophila_santomea	rna-XM_039632350.2	234	2	117
Drosophila_santomea	rna-XM_039628115.1	247	2	123.5
Drosophila_santomea	rna-XM_039627529.1	294	2	147
Drosophila_santomea	rna-XM_039642792.1	286	2	143
Drosophila_santomea	rna-XM_039632678.2	434	2	217
Drosophila_santomea	rna-XM_039627504.1	76	2	38
Drosophila_santomea	rna-XM_039627715.1	191	2	95.5
Drosophila_santomea	rna-XM_039634255.2	1144	2	572
Drosophila_santomea	rna-XM_039639769.2	916	2	458
Drosophila_santomea	rna-XM_039630917.2	5	1	5
Drosophila_santomea	rna-XM_039634287.2	741	2	370.5
Drosophila_santomea	rna-XM_044005828.1	93	2	46.5
Drosophila_santomea	rna-XM_039625028.1	317	2	158.5
Drosophila_santomea	rna-XM_039630994.1	51	1	51
Drosophila_santomea	rna-XM_039638352.2	253	2	126.5
Drosophila_santomea	rna-XM_039623702.2	494	2	247
Drosophila_santomea	rna-XM_039626904.2	310	2	155
Drosophila_santomea	rna-XM_039625695.2	135	1	135
Drosophila_santomea	rna-XM_039628400.2	173	1	173
Drosophila_santomea	rna-XM_039633407.1	299	2	149.5
Drosophila_santomea	rna-XM_039627704.1	176	2	88
Drosophila_santomea	rna-XM_039642337.2	167	2	83.5
Drosophila_santomea	rna-XM_039638343.1	189	2	94.5
Drosophila_santomea	rna-XM_039629449.2	518	2	259
Drosophila_santomea	rna-XM_044005791.1	627	2	313.5
Drosophila_santomea	rna-XM_039626267.2	275	2	137.5
Drosophila_santomea	rna-XM_039637321.1	250	2	125
Drosophila_santomea	rna-XM_039638448.2	1481	2	740.5
Drosophila_santomea	rna-XM_039639610.2	1689	2	844.5
Drosophila_santomea	rna-XM_039632012.1	643	2	321.5
Drosophila_santomea	rna-XM_039640262.1	895	2	447.5
Drosophila_santomea	rna-XM_039635604.2	1842	2	921
Drosophila_santomea	rna-XM_039637707.2	88	2	44
Drosophila_santomea	rna-XM_039642015.2	130	2	65
Drosophila_santomea	rna-XM_039641128.2	114	2	57
Drosophila_santomea	rna-XM_039636069.2	1683	2	841.5
Drosophila_santomea	rna-XM_039633225.2	519	2	259.5
Drosophila_santomea	rna-XM_039630283.2	491	2	245.5
