Species	gene	total_score	count	average_score
Drosophila_simulans	rna-XM_039295987.2	12	2	6
Drosophila_simulans	rna-XM_016173306.3	172	2	86
Drosophila_simulans	rna-XM_039297734.2	6	2	3
Drosophila_simulans	rna-XM_016179824.3	74	2	37
Drosophila_simulans	rna-XM_002078425.4	219	2	109.5
Drosophila_simulans	rna-XM_016181802.3	132	2	66
Drosophila_simulans	rna-XM_002106406.4	247	2	123.5
Drosophila_simulans	rna-XM_016177609.3	94	1	94
Drosophila_simulans	rna-XM_002102376.4	37	2	18.5
Drosophila_simulans	rna-XM_039295637.2	243	2	121.5
Drosophila_simulans	rna-XM_039295955.2	10	1	10
Drosophila_simulans	rna-XM_039295665.2	52	2	26
Drosophila_simulans	rna-XM_016167920.3	265	2	132.5
Drosophila_simulans	rna-XM_016177418.3	279	2	139.5
Drosophila_simulans	rna-XM_044922995.1	134	2	67
Drosophila_simulans	rna-XM_016178857.3	83	1	83
Drosophila_simulans	rna-XM_016168565.3	421	2	210.5
Drosophila_simulans	rna-XM_039297975.2	212	2	106
Drosophila_simulans	rna-XM_002084401.4	229	2	114.5
Drosophila_simulans	rna-XM_002106713.4	16	2	8
Drosophila_simulans	rna-XM_039296019.2	292	2	146
Drosophila_simulans	rna-XM_044923221.1	311	2	155.5
Drosophila_simulans	rna-XM_039294653.2	420	2	210
Drosophila_simulans	rna-XM_016173661.3	32	2	16
Drosophila_simulans	rna-XM_002079132.4	72	2	36
Drosophila_simulans	rna-XM_002080528.4	334	2	167
Drosophila_simulans	rna-XM_016180611.3	32	2	16
Drosophila_simulans	rna-XM_039298052.2	13	1	13
Drosophila_simulans	rna-XM_039295683.2	16	2	8
Drosophila_simulans	rna-XM_016168737.3	8	2	4
Drosophila_simulans	rna-XM_016169426.3	77	2	38.5
Drosophila_simulans	rna-XM_002104321.4	85	2	42.5
Drosophila_simulans	rna-XM_039294635.2	190	1	190
Drosophila_simulans	rna-XM_016180879.3	27	2	13.5
Drosophila_simulans	rna-XM_039293745.2	79	2	39.5
Drosophila_simulans	rna-XM_016179781.3	75	2	37.5
Drosophila_simulans	rna-XM_002082552.3	46	2	23
Drosophila_simulans	rna-XM_016174391.3	71	2	35.5
Drosophila_simulans	rna-XM_016180104.3	94	2	47
Drosophila_simulans	rna-XM_016181538.3	16	1	16
Drosophila_simulans	rna-XM_016180090.3	155	2	77.5
Drosophila_simulans	rna-XM_002102287.4	138	2	69
Drosophila_simulans	rna-XM_016167137.3	176	2	88
Drosophila_simulans	rna-XM_016184515.3	373	2	186.5
Drosophila_simulans	rna-XM_039293397.2	320	2	160
Drosophila_simulans	rna-XM_002107175.3	142	2	71
Drosophila_simulans	rna-XM_016171102.2	80	2	40
Drosophila_simulans	rna-XM_002104678.4	187	2	93.5
Drosophila_simulans	rna-XM_039298482.2	41	2	20.5
Drosophila_simulans	rna-XM_002105848.4	161	2	80.5
Drosophila_simulans	rna-XM_016173183.3	64	2	32
Drosophila_simulans	rna-XM_016172236.2	339	2	169.5
Drosophila_simulans	rna-XM_016170943.3	476	2	238
Drosophila_simulans	rna-XM_039295161.2	244	2	122
Drosophila_simulans	rna-XM_002085001.4	81	2	40.5
Drosophila_simulans	rna-XM_016175727.3	89	1	89
Drosophila_simulans	rna-XM_002106220.4	11	1	11
Drosophila_simulans	rna-XM_039292021.2	62	1	62
Drosophila_simulans	rna-XM_039297086.2	108	2	54
Drosophila_simulans	rna-XM_039291655.1	190	1	190
Drosophila_simulans	rna-XM_039297312.2	240	2	120
Drosophila_simulans	rna-XM_016173165.3	121	2	60.5
Drosophila_simulans	rna-XM_016174525.3	394	2	197
Drosophila_simulans	rna-XM_016180115.3	54	2	27
Drosophila_simulans	rna-XM_016169861.3	92	2	46
Drosophila_simulans	rna-XM_039298134.2	262	2	131
Drosophila_simulans	rna-XM_016184504.3	50	2	25
Drosophila_simulans	rna-XM_016177624.3	266	2	133
Drosophila_simulans	rna-XM_039294131.2	45	1	45
Drosophila_simulans	rna-XM_016184715.3	40	2	20
Drosophila_simulans	rna-XM_039293580.2	409	2	204.5
Drosophila_simulans	rna-XM_016167533.3	77	2	38.5
Drosophila_simulans	rna-XM_016175123.3	171	2	85.5
Drosophila_simulans	rna-XM_016172085.3	383	2	191.5
Drosophila_simulans	rna-XM_016177853.3	172	2	86
Drosophila_simulans	rna-XM_039293130.2	382	2	191
Drosophila_simulans	rna-XM_039294581.2	93	2	46.5
Drosophila_simulans	rna-XM_002106649.4	36	2	18
Drosophila_simulans	rna-XM_016177338.3	74	2	37
Drosophila_simulans	rna-XM_016175945.3	32	2	16
Drosophila_simulans	rna-XM_039295751.2	125	2	62.5
Drosophila_simulans	rna-XM_016167787.3	113	2	56.5
Drosophila_simulans	rna-XM_039291294.2	383	2	191.5
Drosophila_simulans	rna-XM_002080612.4	373	2	186.5
Drosophila_simulans	rna-XM_039297771.2	143	2	71.5
Drosophila_simulans	rna-XM_002076754.4	155	2	77.5
Drosophila_simulans	rna-XM_002103127.3	25	2	12.5
Drosophila_simulans	rna-XM_016184402.3	83	2	41.5
Drosophila_simulans	rna-XM_016168620.3	391	2	195.5
Drosophila_simulans	rna-XM_002081589.4	208	2	104
Drosophila_simulans	rna-XM_016177867.3	200	2	100
Drosophila_simulans	rna-XM_039298466.2	111	2	55.5
Drosophila_simulans	rna-XM_016182926.2	259	2	129.5
Drosophila_simulans	rna-XM_016184274.3	181	2	90.5
Drosophila_simulans	rna-XM_039295520.2	79	2	39.5
Drosophila_simulans	rna-XM_016179940.3	20	2	10
Drosophila_simulans	rna-XM_016169770.3	368	2	184
Drosophila_simulans	rna-XM_016168651.3	304	2	152
Drosophila_simulans	rna-XM_016167844.3	75	2	37.5
Drosophila_simulans	rna-XM_016183440.1	125	2	62.5
Drosophila_simulans	rna-XM_016172063.3	430	2	215
Drosophila_simulans	rna-XM_002106490.4	10	2	5
Drosophila_simulans	rna-XM_002107218.4	183	2	91.5
Drosophila_simulans	rna-XM_016171710.3	8	2	4
Drosophila_simulans	rna-XM_016169385.3	40	2	20
Drosophila_simulans	rna-XM_002103418.4	104	2	52
Drosophila_simulans	rna-XM_039296356.2	36	2	18
Drosophila_simulans	rna-XM_016168324.3	17	2	8.5
Drosophila_simulans	rna-XM_039297501.1	28	2	14
Drosophila_simulans	rna-XM_016184126.3	47	2	23.5
Drosophila_simulans	rna-XM_016169357.3	202	2	101
Drosophila_simulans	rna-XM_016176815.3	241	2	120.5
Drosophila_simulans	rna-XM_002083489.3	87	1	87
Drosophila_simulans	rna-XM_002076695.4	271	2	135.5
Drosophila_simulans	rna-XM_002083174.4	282	2	141
Drosophila_simulans	rna-XM_039296901.2	73	2	36.5
Drosophila_simulans	rna-XM_016169888.3	185	2	92.5
Drosophila_simulans	rna-XM_016171510.3	16	2	8
Drosophila_simulans	rna-XM_002082199.4	241	2	120.5
Drosophila_simulans	rna-XM_016180526.3	57	2	28.5
Drosophila_simulans	rna-XM_016179568.3	52	2	26
Drosophila_simulans	rna-XM_002082481.4	204	2	102
Drosophila_simulans	rna-XM_016173708.2	50	2	25
Drosophila_simulans	rna-XM_002105971.4	259	2	129.5
Drosophila_simulans	rna-XM_016167694.3	299	2	149.5
Drosophila_simulans	rna-XM_016175712.3	201	2	100.5
Drosophila_simulans	rna-XM_002078386.4	184	2	92
Drosophila_simulans	rna-XM_002102622.4	144	2	72
Drosophila_simulans	rna-XM_016171959.3	67	2	33.5
Drosophila_simulans	rna-XM_016175851.1	183	2	91.5
Drosophila_simulans	rna-XM_016177351.3	23	2	11.5
Drosophila_simulans	rna-XM_016179400.3	483	2	241.5
Drosophila_simulans	rna-XM_016174407.3	6	2	3
Drosophila_simulans	rna-XM_039291517.2	84	2	42
Drosophila_simulans	rna-XM_044923152.1	27	1	27
Drosophila_simulans	rna-XM_016183782.3	68	2	34
Drosophila_simulans	rna-XM_002083963.4	174	2	87
Drosophila_simulans	rna-XM_002085747.4	144	2	72
Drosophila_simulans	rna-XM_039295738.2	60	2	30
Drosophila_simulans	rna-XM_002079081.3	189	2	94.5
Drosophila_simulans	rna-XM_016177906.3	112	2	56
Drosophila_simulans	rna-XM_016181161.3	47	2	23.5
Drosophila_simulans	rna-XM_002102546.4	9	2	4.5
Drosophila_simulans	rna-XM_039291717.2	242	2	121
Drosophila_simulans	rna-XM_002080008.4	20	2	10
Drosophila_simulans	rna-XM_002077697.2	339	2	169.5
Drosophila_simulans	rna-XM_016167278.2	298	2	149
Drosophila_simulans	rna-XM_002084745.4	329	2	164.5
Drosophila_simulans	rna-XM_016182052.3	6	2	3
Drosophila_simulans	rna-XM_044923786.1	112	1	112
Drosophila_simulans	rna-XM_002085547.4	340	2	170
Drosophila_simulans	rna-XM_016168638.3	337	2	168.5
Drosophila_simulans	rna-XM_016170897.3	572	2	286
Drosophila_simulans	rna-XM_002083957.4	195	2	97.5
Drosophila_simulans	rna-XM_016182482.3	184	2	92
Drosophila_simulans	rna-XM_039292701.2	6	2	3
Drosophila_simulans	rna-XM_039296714.2	233	2	116.5
Drosophila_simulans	rna-XM_016167218.3	348	2	174
Drosophila_simulans	rna-XM_016168994.3	193	2	96.5
Drosophila_simulans	rna-XM_002084269.4	30	2	15
Drosophila_simulans	rna-XM_002085521.4	280	2	140
Drosophila_simulans	rna-XM_002105575.4	130	2	65
Drosophila_simulans	rna-XM_002103853.4	66	2	33
Drosophila_simulans	rna-XM_002103446.4	44	2	22
Drosophila_simulans	rna-XM_016169102.3	33	2	16.5
Drosophila_simulans	rna-XM_002103338.4	258	2	129
Drosophila_simulans	rna-XM_002078507.4	51	2	25.5
Drosophila_simulans	rna-XM_002106122.4	8	2	4
Drosophila_simulans	rna-XM_016182134.3	181	2	90.5
Drosophila_simulans	rna-XM_002107390.4	75	2	37.5
Drosophila_simulans	rna-XM_039296514.2	58	2	29
Drosophila_simulans	rna-XM_044922486.1	31	2	15.5
Drosophila_simulans	rna-XM_016174005.3	36	1	36
Drosophila_simulans	rna-XM_016180268.3	20	2	10
Drosophila_simulans	rna-XM_039292501.2	261	2	130.5
Drosophila_simulans	rna-XM_016181955.3	212	2	106
Drosophila_simulans	rna-XM_016181665.3	20	2	10
Drosophila_simulans	rna-XM_039293256.2	143	2	71.5
Drosophila_simulans	rna-XM_002084580.4	609	2	304.5
Drosophila_simulans	rna-XM_002103835.4	36	2	18
Drosophila_simulans	rna-XM_002103867.4	98	2	49
Drosophila_simulans	rna-XM_039296380.1	6	2	3
Drosophila_simulans	rna-XM_002083581.4	357	2	178.5
Drosophila_simulans	rna-XM_002084130.4	186	2	93
Drosophila_simulans	rna-XM_002082051.4	72	1	72
Drosophila_simulans	rna-XM_016183498.3	55	2	27.5
Drosophila_simulans	rna-XM_039298459.2	119	2	59.5
Drosophila_simulans	rna-XM_039293232.2	365	2	182.5
Drosophila_simulans	rna-XM_002105205.4	384	2	192
Drosophila_simulans	rna-XM_016177990.3	77	2	38.5
Drosophila_simulans	rna-XM_016174176.2	10	2	5
Drosophila_simulans	rna-XM_002083809.4	474	2	237
Drosophila_simulans	rna-XM_016182584.3	198	2	99
Drosophila_simulans	rna-XM_002102718.4	326	2	163
Drosophila_simulans	rna-XM_016182847.3	67	2	33.5
Drosophila_simulans	rna-XM_002105638.3	4	2	2
Drosophila_simulans	rna-XM_039295194.2	439	2	219.5
Drosophila_simulans	rna-XM_002085160.4	112	2	56
Drosophila_simulans	rna-XM_002083781.4	524	2	262
Drosophila_simulans	rna-XM_016173938.3	333	2	166.5
Drosophila_simulans	rna-XM_016169340.3	242	2	121
Drosophila_simulans	rna-XM_002081454.4	108	2	54
Drosophila_simulans	rna-XM_002081736.4	158	2	79
Drosophila_simulans	rna-XM_016178361.3	34	2	17
Drosophila_simulans	rna-XM_016176179.3	134	2	67
Drosophila_simulans	rna-XM_039292271.2	75	2	37.5
Drosophila_simulans	rna-XM_016168309.3	25	1	25
Drosophila_simulans	rna-XM_002076489.4	195	2	97.5
Drosophila_simulans	rna-XM_002107137.4	74	2	37
Drosophila_simulans	rna-XM_039294748.2	152	2	76
Drosophila_simulans	rna-XM_016169691.3	602	2	301
Drosophila_simulans	rna-XM_002103036.4	15	2	7.5
Drosophila_simulans	rna-XM_002082604.3	48	2	24
Drosophila_simulans	rna-XM_016176105.3	141	2	70.5
Drosophila_simulans	rna-XM_002083647.4	497	2	248.5
Drosophila_simulans	rna-XM_002077038.4	200	2	100
Drosophila_simulans	rna-XM_002077796.4	537	2	268.5
Drosophila_simulans	rna-XM_016182609.3	15	2	7.5
Drosophila_simulans	rna-XM_016172585.2	259	2	129.5
Drosophila_simulans	rna-XM_016183578.2	152	2	76
Drosophila_simulans	rna-XM_002085522.2	282	2	141
Drosophila_simulans	rna-XM_002103598.4	259	2	129.5
Drosophila_simulans	rna-XM_002083875.4	360	2	180
Drosophila_simulans	rna-XM_002080183.4	19	2	9.5
Drosophila_simulans	rna-XM_002084565.4	581	2	290.5
Drosophila_simulans	rna-XM_002077596.4	131	2	65.5
Drosophila_simulans	rna-XM_016168128.3	44	1	44
Drosophila_simulans	rna-XM_016168401.3	99	2	49.5
Drosophila_simulans	rna-XM_016173699.2	17	2	8.5
Drosophila_simulans	rna-XM_016180473.3	57	2	28.5
Drosophila_simulans	rna-XM_039294548.2	426	2	213
Drosophila_simulans	rna-XM_002085767.4	106	2	53
Drosophila_simulans	rna-XM_002103850.4	72	2	36
Drosophila_simulans	rna-XM_016171649.3	269	2	134.5
Drosophila_simulans	rna-XM_002102484.4	134	2	67
Drosophila_simulans	rna-XM_016173282.3	157	2	78.5
Drosophila_simulans	rna-XM_002078094.4	101	2	50.5
Drosophila_simulans	rna-XM_002104851.4	138	2	69
Drosophila_simulans	rna-XM_002084155.4	247	2	123.5
Drosophila_simulans	rna-XM_002078100.4	87	2	43.5
Drosophila_simulans	rna-XM_016180216.3	12	2	6
Drosophila_simulans	rna-XM_016175794.3	41	2	20.5
Drosophila_simulans	rna-XM_039295003.2	164	2	82
Drosophila_simulans	rna-XM_002079149.4	38	2	19
Drosophila_simulans	rna-XM_016171220.3	62	2	31
Drosophila_simulans	rna-XM_002106073.4	95	2	47.5
Drosophila_simulans	rna-XM_002105509.4	220	2	110
Drosophila_simulans	rna-XM_016175608.2	438	2	219
Drosophila_simulans	rna-XM_002084133.4	194	2	97
Drosophila_simulans	rna-XM_016172298.3	85	2	42.5
Drosophila_simulans	rna-XM_002080555.4	373	2	186.5
Drosophila_simulans	rna-XM_002102156.4	106	2	53
Drosophila_simulans	rna-XM_016179354.3	301	2	150.5
Drosophila_simulans	rna-XM_044923742.1	5	2	2.5
Drosophila_simulans	rna-XM_039293324.2	20	2	10
Drosophila_simulans	rna-XM_002080733.4	174	2	87
Drosophila_simulans	rna-XM_002081416.3	136	2	68
Drosophila_simulans	rna-XM_016171513.3	24	2	12
Drosophila_simulans	rna-XM_016182338.3	26	2	13
Drosophila_simulans	rna-XM_039293309.2	71	2	35.5
Drosophila_simulans	rna-XM_016173672.2	100	2	50
Drosophila_simulans	rna-XM_016182446.3	138	2	69
Drosophila_simulans	rna-XM_016178341.3	129	2	64.5
Drosophila_simulans	rna-XM_002079913.4	196	2	98
Drosophila_simulans	rna-XM_002084961.4	136	2	68
Drosophila_simulans	rna-XM_039296058.2	264	2	132
Drosophila_simulans	rna-XM_016175479.3	51	2	25.5
Drosophila_simulans	rna-XM_002084620.4	561	2	280.5
Drosophila_simulans	rna-XM_039294716.2	477	2	238.5
Drosophila_simulans	rna-XM_016174758.3	313	2	156.5
Drosophila_simulans	rna-XM_016177459.3	158	1	158
Drosophila_simulans	rna-XM_002085140.4	71	2	35.5
Drosophila_simulans	rna-XM_039291659.2	335	2	167.5
Drosophila_simulans	rna-XM_039291969.2	156	2	78
Drosophila_simulans	rna-XM_002081142.4	199	2	99.5
Drosophila_simulans	rna-XM_016175425.2	108	2	54
Drosophila_simulans	rna-XM_016167672.2	115	1	115
Drosophila_simulans	rna-XM_016171713.3	11	1	11
Drosophila_simulans	rna-XM_016168232.3	126	2	63
Drosophila_simulans	rna-XM_016184075.3	83	2	41.5
Drosophila_simulans	rna-XM_002102318.3	72	2	36
Drosophila_simulans	rna-XM_039294897.2	109	1	109
Drosophila_simulans	rna-XM_002078034.3	240	2	120
Drosophila_simulans	rna-XM_002079233.4	121	2	60.5
Drosophila_simulans	rna-XM_002103847.4	54	2	27
Drosophila_simulans	rna-XM_002081300.4	201	2	100.5
Drosophila_simulans	rna-XM_002080951.4	60	2	30
Drosophila_simulans	rna-XM_016179516.3	215	2	107.5
Drosophila_simulans	rna-XM_044922744.1	248	2	124
Drosophila_simulans	rna-XM_016174168.3	25	1	25
Drosophila_simulans	rna-XM_039296592.2	139	2	69.5
Drosophila_simulans	rna-XM_002077186.3	14	2	7
Drosophila_simulans	rna-XM_016168256.3	20	2	10
Drosophila_simulans	rna-XM_002079255.4	173	2	86.5
Drosophila_simulans	rna-XM_002103466.4	6	2	3
Drosophila_simulans	rna-XM_016169010.3	169	2	84.5
Drosophila_simulans	rna-XM_016179403.3	497	2	248.5
Drosophila_simulans	rna-XM_002103784.4	49	2	24.5
Drosophila_simulans	rna-XM_002085302.4	135	2	67.5
Drosophila_simulans	rna-XM_016167891.3	175	2	87.5
Drosophila_simulans	rna-XM_002079287.4	163	2	81.5
Drosophila_simulans	rna-XM_016174092.3	228	2	114
Drosophila_simulans	rna-XM_016167528.3	20	2	10
Drosophila_simulans	rna-XM_016175138.3	78	2	39
Drosophila_simulans	rna-XM_016181877.3	282	2	141
Drosophila_simulans	rna-XM_039292979.2	148	1	148
Drosophila_simulans	rna-XM_044922544.1	25	1	25
Drosophila_simulans	rna-XM_016173728.3	46	1	46
Drosophila_simulans	rna-XM_016168912.3	171	2	85.5
Drosophila_simulans	rna-XM_002106632.4	110	2	55
Drosophila_simulans	rna-XM_016178843.3	188	2	94
Drosophila_simulans	rna-XM_016170131.3	596	2	298
Drosophila_simulans	rna-XM_016178456.3	139	2	69.5
Drosophila_simulans	rna-XM_039293765.2	171	2	85.5
Drosophila_simulans	rna-XM_039295877.2	58	2	29
Drosophila_simulans	rna-XM_016178975.3	60	2	30
Drosophila_simulans	rna-XM_016182320.3	65	2	32.5
Drosophila_simulans	rna-XM_016181895.3	283	2	141.5
Drosophila_simulans	rna-XM_002102759.4	408	2	204
Drosophila_simulans	rna-XM_016179438.2	560	2	280
Drosophila_simulans	rna-XM_016178734.3	84	2	42
Drosophila_simulans	rna-XM_002080218.4	70	2	35
Drosophila_simulans	rna-XM_039298609.2	221	2	110.5
Drosophila_simulans	rna-XM_002081615.4	283	2	141.5
Drosophila_simulans	rna-XM_016167180.3	228	2	114
Drosophila_simulans	rna-XM_016170076.3	309	2	154.5
Drosophila_simulans	rna-XM_016168545.3	417	2	208.5
Drosophila_simulans	rna-XM_016167996.2	134	2	67
Drosophila_simulans	rna-XM_016169177.3	177	1	177
Drosophila_simulans	rna-XM_016182906.3	224	2	112
Drosophila_simulans	rna-XM_002103993.4	369	2	184.5
Drosophila_simulans	rna-XM_039294125.2	77	2	38.5
Drosophila_simulans	rna-XM_039295645.2	123	2	61.5
Drosophila_simulans	rna-XM_016170940.3	498	2	249
Drosophila_simulans	rna-XM_039292035.2	103	2	51.5
Drosophila_simulans	rna-XM_002082107.4	249	2	124.5
Drosophila_simulans	rna-XM_002078772.4	270	2	135
Drosophila_simulans	rna-XM_002081604.4	256	2	128
Drosophila_simulans	rna-XM_016183149.3	15	2	7.5
Drosophila_simulans	rna-XM_016167641.3	373	2	186.5
Drosophila_simulans	rna-XM_016184219.3	44	2	22
Drosophila_simulans	rna-XM_002103089.4	57	2	28.5
Drosophila_simulans	rna-XM_016174531.3	412	2	206
Drosophila_simulans	rna-XM_039296826.2	73	2	36.5
Drosophila_simulans	rna-XM_002078061.4	191	2	95.5
Drosophila_simulans	rna-XM_016178184.3	66	2	33
Drosophila_simulans	rna-XM_002078311.4	37	2	18.5
Drosophila_simulans	rna-XM_044922331.1	5	1	5
Drosophila_simulans	rna-XM_016167259.3	374	2	187
Drosophila_simulans	rna-XM_039295523.2	81	2	40.5
Drosophila_simulans	rna-XM_039292317.2	280	2	140
Drosophila_simulans	rna-XM_016173530.3	104	2	52
Drosophila_simulans	rna-XM_016174181.3	14	2	7
Drosophila_simulans	rna-XM_016179875.3	251	2	125.5
Drosophila_simulans	rna-XM_002080688.4	268	2	134
Drosophila_simulans	rna-XM_016179125.3	525	2	262.5
Drosophila_simulans	rna-XM_002104521.3	136	2	68
Drosophila_simulans	rna-XM_016177036.3	282	2	141
Drosophila_simulans	rna-XM_016172060.3	406	2	203
Drosophila_simulans	rna-XM_016171872.3	153	2	76.5
Drosophila_simulans	rna-XM_039294936.1	73	2	36.5
Drosophila_simulans	rna-XM_002102169.4	62	2	31
Drosophila_simulans	rna-XM_002104272.4	18	2	9
Drosophila_simulans	rna-XM_039297924.2	31	2	15.5
Drosophila_simulans	rna-XM_002104550.3	80	2	40
Drosophila_simulans	rna-XM_039293187.2	221	2	110.5
Drosophila_simulans	rna-XM_044923929.1	109	2	54.5
Drosophila_simulans	rna-XM_002078491.3	91	2	45.5
Drosophila_simulans	rna-XM_039293133.2	187	2	93.5
Drosophila_simulans	rna-XM_016167530.3	33	2	16.5
Drosophila_simulans	rna-XM_016184689.3	459	2	229.5
Drosophila_simulans	rna-XM_016179647.3	33	2	16.5
Drosophila_simulans	rna-XM_039295723.2	122	2	61
Drosophila_simulans	rna-XM_002105029.4	238	2	119
Drosophila_simulans	rna-XM_039297465.1	146	2	73
Drosophila_simulans	rna-XM_016170581.3	100	1	100
Drosophila_simulans	rna-XM_016172886.3	46	2	23
Drosophila_simulans	rna-XM_039294473.1	125	2	62.5
Drosophila_simulans	rna-XM_016169954.3	48	2	24
Drosophila_simulans	rna-XM_039296524.1	27	2	13.5
Drosophila_simulans	rna-XM_039291475.2	26	2	13
Drosophila_simulans	rna-XM_016172043.3	30	1	30
Drosophila_simulans	rna-XM_039293651.2	121	2	60.5
Drosophila_simulans	rna-XM_002080246.4	8	2	4
Drosophila_simulans	rna-XM_016183255.3	277	2	138.5
Drosophila_simulans	rna-XM_002077051.4	106	2	53
Drosophila_simulans	rna-XM_039295210.2	71	1	71
Drosophila_simulans	rna-XM_016170824.3	270	2	135
Drosophila_simulans	rna-XM_002076837.4	23	2	11.5
Drosophila_simulans	rna-XM_016179960.3	128	2	64
Drosophila_simulans	rna-XM_016174657.3	115	2	57.5
Drosophila_simulans	rna-XM_002103987.3	359	2	179.5
Drosophila_simulans	rna-XM_002078799.4	247	2	123.5
Drosophila_simulans	rna-XM_016175099.3	150	1	150
Drosophila_simulans	rna-XM_002105004.4	151	2	75.5
Drosophila_simulans	rna-XM_039298446.2	13	2	6.5
Drosophila_simulans	rna-XM_016177847.3	160	2	80
Drosophila_simulans	rna-XM_002105190.4	422	2	211
Drosophila_simulans	rna-XM_016183233.3	119	2	59.5
Drosophila_simulans	rna-XM_016180308.3	78	2	39
Drosophila_simulans	rna-XM_016176423.3	369	2	184.5
Drosophila_simulans	rna-XM_016180814.3	207	2	103.5
Drosophila_simulans	rna-XM_016174574.3	477	2	238.5
Drosophila_simulans	rna-XM_016181003.3	234	2	117
Drosophila_simulans	rna-XM_016169406.2	34	2	17
Drosophila_simulans	rna-XM_016175937.3	19	1	19
Drosophila_simulans	rna-XM_002106669.4	27	2	13.5
Drosophila_simulans	rna-XM_016184495.3	71	2	35.5
Drosophila_simulans	rna-XM_002082352.4	421	2	210.5
Drosophila_simulans	rna-XM_016174953.3	22	2	11
Drosophila_simulans	rna-XM_016177784.3	124	2	62
Drosophila_simulans	rna-XM_016177482.3	281	2	140.5
Drosophila_simulans	rna-XM_016183617.3	113	2	56.5
Drosophila_simulans	rna-XM_002104353.4	150	2	75
Drosophila_simulans	rna-XM_016171238.3	31	2	15.5
Drosophila_simulans	rna-XM_002103459.4	22	2	11
Drosophila_simulans	rna-XM_016170635.3	212	2	106
Drosophila_simulans	rna-XM_044923267.1	437	2	218.5
Drosophila_simulans	rna-XM_002077822.4	583	2	291.5
Drosophila_simulans	rna-XM_016170667.3	8	2	4
Drosophila_simulans	rna-XM_016178860.3	161	2	80.5
Drosophila_simulans	rna-XM_044922411.1	118	2	59
Drosophila_simulans	rna-XM_016173008.3	151	2	75.5
Drosophila_simulans	rna-XM_002082336.4	421	2	210.5
Drosophila_simulans	rna-XM_016170985.3	346	2	173
Drosophila_simulans	rna-XM_016183880.2	212	2	106
Drosophila_simulans	rna-XM_002104367.4	178	2	89
Drosophila_simulans	rna-XM_016183913.3	123	2	61.5
Drosophila_simulans	rna-XM_039298624.2	32	1	32
Drosophila_simulans	rna-XM_016167145.3	175	2	87.5
Drosophila_simulans	rna-XM_039294960.2	51	2	25.5
Drosophila_simulans	rna-XM_002104299.4	51	2	25.5
Drosophila_simulans	rna-XM_039297840.2	152	2	76
Drosophila_simulans	rna-XM_016181046.3	54	2	27
Drosophila_simulans	rna-XM_016178558.3	281	2	140.5
Drosophila_simulans	rna-XM_016176285.3	83	2	41.5
Drosophila_simulans	rna-XM_002105395.4	26	2	13
Drosophila_simulans	rna-XM_002106831.2	125	2	62.5
Drosophila_simulans	rna-XM_002084577.4	603	2	301.5
Drosophila_simulans	rna-XM_016170089.3	352	2	176
Drosophila_simulans	rna-XM_016178344.3	100	2	50
Drosophila_simulans	rna-XM_002102822.4	379	2	189.5
Drosophila_simulans	rna-XM_002084654.4	503	2	251.5
Drosophila_simulans	rna-XM_016168299.3	43	1	43
Drosophila_simulans	rna-XM_039294990.2	125	1	125
Drosophila_simulans	rna-XM_002105550.4	182	2	91
Drosophila_simulans	rna-XM_016173102.3	153	2	76.5
Drosophila_simulans	rna-XM_016176263.3	83	1	83
Drosophila_simulans	rna-XM_016170993.3	301	2	150.5
Drosophila_simulans	rna-XM_002104780.4	263	2	131.5
Drosophila_simulans	rna-XM_002083446.4	79	2	39.5
Drosophila_simulans	rna-XM_016169030.2	193	2	96.5
Drosophila_simulans	rna-XM_016168335.3	8	2	4
Drosophila_simulans	rna-XM_002083338.4	87	2	43.5
Drosophila_simulans	rna-XM_002084777.4	253	2	126.5
Drosophila_simulans	rna-XM_016177226.3	59	2	29.5
Drosophila_simulans	rna-XM_002105521.4	240	2	120
Drosophila_simulans	rna-XM_039296189.2	80	2	40
Drosophila_simulans	rna-XM_016179990.3	105	1	105
Drosophila_simulans	rna-XM_016174997.3	224	2	112
Drosophila_simulans	rna-XM_002084207.4	167	2	83.5
Drosophila_simulans	rna-XM_002078769.4	264	2	132
Drosophila_simulans	rna-XM_016182650.3	10	2	5
Drosophila_simulans	rna-XM_016182960.3	350	2	175
Drosophila_simulans	rna-XM_016175069.3	178	1	178
Drosophila_simulans	rna-XM_039296539.2	167	2	83.5
Drosophila_simulans	rna-XM_016169688.3	598	2	299
Drosophila_simulans	rna-XM_002084958.3	130	2	65
Drosophila_simulans	rna-XM_016182621.3	337	2	168.5
Drosophila_simulans	rna-XM_002082518.4	128	2	64
Drosophila_simulans	rna-XM_016178092.3	267	2	133.5
Drosophila_simulans	rna-XM_002084173.4	252	2	126
Drosophila_simulans	rna-XM_016169938.3	118	2	59
Drosophila_simulans	rna-XM_016184483.3	20	2	10
Drosophila_simulans	rna-XM_016167894.3	185	2	92.5
Drosophila_simulans	rna-XM_002104941.4	32	2	16
Drosophila_simulans	rna-XM_039296739.2	7	2	3.5
Drosophila_simulans	rna-XM_002085205.4	208	2	104
Drosophila_simulans	rna-XM_016184437.3	154	2	77
Drosophila_simulans	rna-XM_002106699.4	21	2	10.5
Drosophila_simulans	rna-XM_016168212.2	208	2	104
Drosophila_simulans	rna-XM_016175995.3	117	2	58.5
Drosophila_simulans	rna-XM_002080573.4	373	2	186.5
