GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0000979	RNA polymerase II core promoter sequence...	21	7	2.02	0.00264	0.0207	0.00298	0.00298	0.132	0.00275	0.0123728146804059	0.00275	0.00264	3.46534653465347	MF
GO:0042734	presynaptic membrane	206	33	19.95	0.00272	0.03842	0.00741	0.00741	0.136	0.00348717948717949	0.0156895365644308	0.00348717948717949	0.00272	1.65413533834586	CC
GO:0008047	enzyme activator activity	417	58	40.21	0.00287	0.0207	0.00298	0.00298	0.1435	0.00292857142857143	0.0131762442051076	0.00292857142857143	0.00287	1.44242725690127	MF
GO:0098800	inner mitochondrial membrane protein com...	207	33	20.05	0.00294	0.03842	0.00741	0.00741	0.147	0.003675	0.0165345796183606	0.003675	0.00294	1.64588528678304	CC
GO:0043565	sequence-specific DNA binding	1432	169	138.08	0.00298	0.0207	0.00298	0.00298	0.149	0.00298	0.0134076319082217	0.00298	0.00298	1.2239281575898	MF
GO:0030678	mitochondrial ribonuclease P complex	4	3	0.39	0.00336	0.03842	0.00741	0.00741	0.168	0.00409756097560976	0.0184357682155937	0.00409756097560976	0.00336	7.69230769230769	CC
GO:0000275	mitochondrial proton-transporting ATP sy...	8	4	0.77	0.00446	0.04014	0.00741	0.00741	0.223	0.00530952380952381	0.0238886378677967	0.00530952380952381	0.00446	5.19480519480519	CC
GO:0031090	organelle membrane	2009	228	194.55	0.00523	0.04184	0.00741	0.00741	0.2615	0.00608139534883721	0.0273614464179801	0.00608139534883721	0.00523	1.17193523515806	CC
GO:0000118	histone deacetylase complex	83	16	8.04	0.00556	0.04184	0.00741	0.00741	0.278	0.00615217391304348	0.0276798937118962	0.00615217391304348	0.00556	1.99004975124378	CC
GO:0032580	Golgi cisterna membrane	13	5	1.26	0.00561	0.04184	0.00741	0.00741	0.2805	0.00615217391304348	0.0276798937118962	0.00615217391304348	0.00561	3.96825396825397	CC
GO:0005743	mitochondrial inner membrane	411	56	39.8	0.00566	0.04184	0.00741	0.00741	0.283	0.00615217391304348	0.0276798937118962	0.00615217391304348	0.00566	1.4070351758794	CC
GO:0031981	nuclear lumen	1676	192	162.3	0.00693	0.04184	0.00741	0.00741	0.3465	0.00737234042553192	0.033169673398535	0.00737234042553192	0.00693	1.18299445471349	CC
GO:0005667	transcription regulator complex	434	58	42.03	0.00738	0.04184	0.00741	0.00741	0.369	0.00741	0.033339111557021	0.00741	0.00738	1.3799666904592	CC
GO:0045261	proton-transporting ATP synthase complex...	9	4	0.87	0.00741	0.04184	0.00741	0.00741	0.3705	0.00741	0.033339111557021	0.00741	0.00741	4.59770114942529	CC
GO:0048770	pigment granule	9	4	0.87	0.00741	0.04184	0.00741	0.00741	0.3705	0.00741	0.033339111557021	0.00741	0.00741	4.59770114942529	CC
