GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0005747	mitochondrial respiratory chain complex ...	56	11	4.24	0.00284	0.02272	0.00344	0.00344	0.142	0.00315555555555556	0.0141974924009506	0.00315555555555556	0.00284	2.59433962264151	CC
GO:0030964	NADH dehydrogenase complex	56	11	4.24	0.00284	0.02272	0.00344	0.00344	0.142	0.00315555555555556	0.0141974924009506	0.00315555555555556	0.00284	2.59433962264151	CC
GO:0045271	respiratory chain complex I	56	11	4.24	0.00284	0.02272	0.00344	0.00344	0.142	0.00315555555555556	0.0141974924009506	0.00315555555555556	0.00284	2.59433962264151	CC
GO:0045261	proton-transporting ATP synthase complex...	9	4	0.68	0.00303	0.02272	0.00344	0.00344	0.1515	0.00322340425531915	0.0145027576331257	0.00322340425531915	0.00303	5.88235294117647	CC
GO:0048770	pigment granule	9	4	0.68	0.00303	0.02272	0.00344	0.00344	0.1515	0.00322340425531915	0.0145027576331257	0.00322340425531915	0.00303	5.88235294117647	CC
GO:0004198	calcium-dependent cysteine-type endopept...	9	4	0.68	0.00305	0.0244	0.00538	0.00538	0.1525	0.00338888888888889	0.0152473069798942	0.00338888888888889	0.00305	5.88235294117647	MF
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase ac...	9	4	0.68	0.00305	0.0244	0.00538	0.00538	0.1525	0.00338888888888889	0.0152473069798942	0.00338888888888889	0.00305	5.88235294117647	MF
GO:0051766	inositol trisphosphate kinase activity	9	4	0.68	0.00305	0.0244	0.00538	0.00538	0.1525	0.00338888888888889	0.0152473069798942	0.00338888888888889	0.00305	5.88235294117647	MF
GO:0005753	mitochondrial proton-transporting ATP sy...	27	7	2.04	0.00325	0.02272	0.00344	0.00344	0.1625	0.00331632653061224	0.0149208340301741	0.00331632653061224	0.00325	3.43137254901961	CC
GO:0045259	proton-transporting ATP synthase complex	27	7	2.04	0.00325	0.02272	0.00344	0.00344	0.1625	0.00331632653061224	0.0149208340301741	0.00331632653061224	0.00325	3.43137254901961	CC
GO:0000049	tRNA binding	49	10	3.72	0.00330	0.0244	0.00538	0.00538	0.165	0.00358695652173913	0.0161384539309642	0.00358695652173913	0.0033	2.68817204301075	MF
GO:0030133	transport vesicle	328	39	24.84	0.00344	0.02272	0.00344	0.00344	0.172	0.00344	0.0154772663638532	0.00344	0.00344	1.57004830917874	CC
GO:0016651	oxidoreductase activity, acting on NAD(P...	74	13	5.62	0.00353	0.0244	0.00538	0.00538	0.1765	0.00375531914893617	0.0168959519620243	0.00375531914893617	0.00353	2.31316725978648	MF
GO:0050660	flavin adenine dinucleotide binding	128	19	9.71	0.00365	0.0244	0.00538	0.00538	0.1825	0.00380208333333333	0.0171063536301067	0.00380208333333333	0.00365	1.956745623069	MF
GO:0004722	protein serine/threonine phosphatase act...	110	17	8.35	0.00380	0.0244	0.00538	0.00538	0.19	0.00387755102040816	0.0174458982506651	0.00387755102040816	0.0038	2.03592814371257	MF
GO:0045159	myosin II binding	16	5	1.21	0.00538	0.0244	0.00538	0.00538	0.269	0.00538	0.0242057247202123	0.00538	0.00538	4.13223140495868	MF
