GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	7	4	0.66	0.00216	0.0193	0.00472	0.00472	0.108	0.00245454545454545	0.0110435040122631	0.00245454545454545	0.00216	6.06060606060606	MF
GO:1902494	catalytic complex	2110	237	199.33	0.00223	0.02007	0.00409	0.00409	0.1115	0.0026547619047619	0.0119443189338984	0.0026547619047619	0.00223	1.18898309336277	CC
GO:0101005	deubiquitinase activity	86	17	8.09	0.00245	0.0193	0.00472	0.00472	0.1225	0.00272222222222222	0.0122478367543412	0.00272222222222222	0.00245	2.10135970333745	MF
GO:0005622	intracellular anatomical structure	14373	1418	1357.79	0.00263	0.02104	0.00409	0.00409	0.1315	0.00305813953488372	0.0137591977207051	0.00305813953488372	0.00263	1.0443441180153	CC
GO:0019866	organelle inner membrane	442	60	41.76	0.00272	0.02104	0.00409	0.00409	0.136	0.00309090909090909	0.0139066346821091	0.00309090909090909	0.00272	1.4367816091954	CC
GO:0008021	synaptic vesicle	228	35	21.54	0.00284	0.02104	0.00409	0.00409	0.142	0.00315555555555556	0.0141974924009506	0.00315555555555556	0.00284	1.62488393686165	CC
GO:0004602	glutathione peroxidase activity	22	7	2.07	0.00309	0.0193	0.00472	0.00472	0.1545	0.00335869565217391	0.0151114614080847	0.00335869565217391	0.00309	3.3816425120773	MF
GO:0030678	mitochondrial ribonuclease P complex	4	3	0.38	0.00313	0.02104	0.00409	0.00409	0.1565	0.00340217391304348	0.0153070790314903	0.00340217391304348	0.00313	7.89473684210526	CC
GO:0090575	RNA polymerase II transcription regulato...	255	38	24.09	0.00326	0.02104	0.00409	0.00409	0.163	0.00346808510638298	0.0156036270244191	0.00346808510638298	0.00326	1.57741801577418	CC
GO:0070382	exocytic vesicle	258	38	24.37	0.00399	0.02104	0.00409	0.00409	0.1995	0.00409	0.0184017498337673	0.00409	0.00399	1.55929421419778	CC
GO:0033549	MAP kinase phosphatase activity	8	4	0.75	0.00401	0.0193	0.00472	0.00472	0.2005	0.0041734693877551	0.0187772957487422	0.0041734693877551	0.00401	5.33333333333333	MF
GO:0048306	calcium-dependent protein binding	8	4	0.75	0.00401	0.0193	0.00472	0.00472	0.2005	0.0041734693877551	0.0187772957487422	0.0041734693877551	0.00401	5.33333333333333	MF
GO:0000275	mitochondrial proton-transporting ATP sy...	8	4	0.76	0.00407	0.02104	0.00409	0.00409	0.2035	0.00409	0.0184017498337673	0.00409	0.00407	5.26315789473684	CC
GO:0000979	RNA polymerase II core promoter sequence...	23	7	2.16	0.00409	0.0193	0.00472	0.00472	0.2045	0.0041734693877551	0.0187772957487422	0.0041734693877551	0.00409	3.24074074074074	MF
GO:0031514	motile cilium	120	21	11.34	0.00409	0.02104	0.00409	0.00409	0.2045	0.00409	0.0184017498337673	0.00409	0.00409	1.85185185185185	CC
GO:0003954	NADH dehydrogenase activity	42	10	3.95	0.00472	0.0193	0.00472	0.00472	0.236	0.00472	0.0212362491969149	0.00472	0.00472	2.53164556962025	MF
